Species,Individual,Indiv_Sample,Family,Genus,Leaf toughness,Phenolics,Tannin
Lithocarpus glaber,Site B-Lit gla-M20-0317,9,Fagaceae,Lithocarpus,0.823746,87.47906219,190.6302777
Lithocarpus glaber,Site B-Lit gla-M20-0811,2,Fagaceae,Lithocarpus,0.764907,93.96708634,197.1305662
Lithocarpus glaber,Site B-Lit gla-M20-0811,5,Fagaceae,Lithocarpus,0.78452,96.97478284,223.7084711
Lithocarpus glaber,Site B-Lit gla-M20-0602,8,Fagaceae,Lithocarpus,1.05419875,131.9074207,182.5833492
Lithocarpus glaber,Site B-Lit gla-M20-0602,7,Fagaceae,Lithocarpus,0.90710125,120.0479596,132.8945151
Lithocarpus glaber,Site B-Lit gla-M20-0811,3,Fagaceae,Lithocarpus,0.725681,82.6994509,145.7620899
Lithocarpus glaber,Site B-Lit gla-M20-0317,7,Fagaceae,Lithocarpus,0.627616,106.7594072,176.5307107
Lithocarpus glaber,Site B-Lit gla-M20-0602,6,Fagaceae,Lithocarpus,0.706068,127.6946281,232.7531526
Lithocarpus glaber,Site B-Lit gla-M20-0602-,0,Fagaceae,Lithocarpus,0.76000375,114.8587379,129.458401
Lithocarpus glaber,Site B-Lit gla-M20-0811,1,Fagaceae,Lithocarpus,0.509938,99.80304594,196.5557647
Lithocarpus glaber,Site B-Lit gla-M20-0602,9,Fagaceae,Lithocarpus,0.76000375,126.056665,135.9136569
Loropetalum chinense,CSP5-Lor chi-379535,2,Hamamelidaceae,Loropetalum,0.529551,112.0128056,166.5853134
Loropetalum chinense,CSP20-Lor chi-NoTag,5,Hamamelidaceae,Loropetalum,0.549164,88.28287604,180.6505913
Loropetalum chinense,Site A-Lor chi-H28-0415,14,Hamamelidaceae,Loropetalum,0.353846154,120.5278276,99.48536549
Loropetalum chinense,CSP20-Lor chi-NoTag,1,Hamamelidaceae,Loropetalum,0.431486,100.201997,102.3146567
Loropetalum chinense,CSP20-Lor chi-NoTag,2,Hamamelidaceae,Loropetalum,0.451099,135.996189,306.6052449
Loropetalum chinense,Site A-Lor chi-O20-0814,14,Hamamelidaceae,Loropetalum,0.582260938,113.4760096,129.8753112
Loropetalum chinense,CSP20-Lor chi-NoTag,6,Hamamelidaceae,Loropetalum,0.3628405,82.10621167,111.9291861
Loropetalum chinense,CSP20-Lor chi-NoTag,4,Hamamelidaceae,Loropetalum,0.451099,84.48783132,273.94721
Loropetalum chinense,CSP20-Lor chi-NoTag,3,Hamamelidaceae,Loropetalum,0.451099,89.3690645,140.2677053
Loropetalum chinense,CSP20-Lor chi-NoTag,7,Hamamelidaceae,Loropetalum,0.3824535,80.50276733,28.3167775
Loropetalum chinense,CSP5-Lor chi-379535,6,Hamamelidaceae,Loropetalum,0.4216795,83.65125832,200.8005188
Loropetalum chinense,CSP5-Lor chi-379535,4,Hamamelidaceae,Loropetalum,0.431486,73.08986421,112.223533
Loropetalum chinense,CSP5-Lor chi-379535,1,Hamamelidaceae,Loropetalum,0.529551,93.11667439,133.2272787
Loropetalum chinense,CSP5-Lor chi-379535,5,Hamamelidaceae,Loropetalum,0.549164,73.14980746,182.918726
Loropetalum chinense,CSP5-Lor chi-379535,3,Hamamelidaceae,Loropetalum,0.58839,77.80784658,252.2565668
Loropetalum chinense,CSP5-Lor chi-379535,7,Hamamelidaceae,Loropetalum,0.490325,102.314982,275.0482183
Machilus leptophylla,Site B-Mac lep-E25-1319,4,Lauraceae,Machilus,0.509938,153.8923051,385.0448889
Machilus leptophylla,Site B-Mac lep-F25-1805,6,Lauraceae,Machilus,0.608003,114.9352034,142.3150765
Machilus leptophylla,Site B-Mac lep-E25-1319,6,Lauraceae,Machilus,0.666842,124.6904439,213.2967521
Machilus leptophylla,Site B-Mac lep-E25-1319,3,Lauraceae,Machilus,0.5981965,112.7795175,236.2296158
Machilus leptophylla,Site B-Mac lep-F25-1805,7,Lauraceae,Machilus,0.4609055,110.2456167,194.6852886
Machilus leptophylla,Site B-Mac lep-E25-1319,1,Lauraceae,Machilus,0.568777,148.2876781,236.5549185
Machilus leptophylla,Site B-Mac lep-F25-1805,3,Lauraceae,Machilus,0.5393575,117.169503,174.9013018
Machilus leptophylla,Site B-Mac lep-E25-1319,7,Lauraceae,Machilus,0.333421,116.3010349,334.0862265
Machilus leptophylla,Site B-Mac lep-E25-1617,7,Lauraceae,Machilus,0.411873,102.2382857,243.64029
Machilus leptophylla,Site B-Mac lep-E25-1617,5,Lauraceae,Machilus,0.333421,136.3705628,281.8066091
Machilus leptophylla,Site B-Mac lep-E25-1617,3,Lauraceae,Machilus,0.6374225,130.2001209,283.276479
Machilus leptophylla,Site B-Mac lep-E25-1617,6,Lauraceae,Machilus,0.372647,96.43489254,204.1167648
Machilus leptophylla,Site B-Mac lep-E25-1617,2,Lauraceae,Machilus,0.39226,116.7448118,292.5654178
Machilus leptophylla,Site B-Mac lep-E25-1617,4,Lauraceae,Machilus,0.431486,114.9081384,214.4408228
Machilus leptophylla,Site B-Mac lep-E25-1319,2,Lauraceae,Machilus,0.608003,121.0558588,138.1650449
Machilus leptophylla,Site B-Mac lep-F25-1805,2,Lauraceae,Machilus,0.4609055,97.89459502,73.46896872
Machilus leptophylla,Site B-Mac lep-F25-1805,4,Lauraceae,Machilus,0.5589705,138.721889,198.8116113
Machilus thunbergii,Site B-Mac thu-E25-1615,5,Lauraceae,Machilus,0.862972,125.5145275,63.67194753
Machilus thunbergii,CSP13-Mac thu-379635,1,Lauraceae,Machilus,1.019876,105.7840154,58.85786071
Machilus thunbergii,Site B-Mac thu-F25-0519,1,Lauraceae,Machilus,0.921811,98.43036048,109.8927342
Machilus thunbergii,Site B-Mac thu-F25-0519,3,Lauraceae,Machilus,1.1865865,108.8729062,93.47113843
Machilus thunbergii,Site B-Mac thu-E25-1615,6,Lauraceae,Machilus,0.8923915,115.464739,111.9784873
Machilus thunbergii,Site B-Mac thu-E25-1615,3,Lauraceae,Machilus,1.0689085,107.8130812,61.47667451
Machilus thunbergii,Site B-Mac thu-F25-0519,7,Lauraceae,Machilus,0.804133,97.74654864,203.8149698
Machilus thunbergii,Site B-Mac thu-F25-0519,6,Lauraceae,Machilus,0.98065,129.0469692,205.8680319
Machilus thunbergii,Site B-Mac thu-F25-0519,4,Lauraceae,Machilus,0.843359,93.04745184,127.9735345
Machilus thunbergii,CSP13-Mac thu-379635,5,Lauraceae,Machilus,0.8923915,72.83326161,107.308859
Machilus thunbergii,CSP13-Mac thu-379635,3,Lauraceae,Machilus,0.921811,93.1753985,27.38717521
Machilus thunbergii,CSP13-Mac thu-379635,4,Lauraceae,Machilus,1.039489,113.2954993,163.5099321
Machilus thunbergii,Site B-Mac thu-E25-1615,4,Lauraceae,Machilus,0.686455,80.05384394,32.80970014
Machilus thunbergii,Site B-Mac thu-F25-0519,2,Lauraceae,Machilus,0.902198,131.9122799,233.7051639
Machilus thunbergii,Site B-Mac thu-E25-1615,7,Lauraceae,Machilus,0.823746,119.1437127,112.3955316
Machilus thunbergii,CSP13-Mac thu-379635,2,Lauraceae,Machilus,0.862972,106.7074184,95.30493744
Machilus thunbergii,CSP13-Mac thu-379635,7,Lauraceae,Machilus,0.961037,108.3240164,146.2688998
Machilus thunbergii,CSP13-Mac thu-379635,6,Lauraceae,Machilus,0.9120045,95.53105522,47.12158326
Machilus thunbergii,Site B-Mac thu-F25-0519,5,Lauraceae,Machilus,0.764907,139.8201889,228.2741889
Manglietia fordiana,Site B-Man yuy-I24-1917,6,Magnoliaceae,Manglietia,0.3628405,95.94500683,118.5269339
Manglietia fordiana,Site B-Man yuy-I24-1917,5,Magnoliaceae,Manglietia,0.490325,98.19937659,110.1286311
Manglietia fordiana,Site B-Man yuy-J24-0506,6,Magnoliaceae,Manglietia,0.39226,122.4841889,262.7695465
Manglietia fordiana,Site B-Man yuy-J24-0506,5,Magnoliaceae,Manglietia,0.4412925,121.8389863,147.8477277
Manglietia fordiana,Site B-Man yuy-I24-1917,3,Magnoliaceae,Manglietia,0.254969,103.0234904,184.6093664
Manglietia fordiana,Site B-Man yuy-I24-1010,3,Magnoliaceae,Manglietia,0.647229,115.4768672,211.1252661
Manglietia fordiana,Site B-Man yuy-I24-1917,4,Magnoliaceae,Manglietia,0.3824535,91.34440184,14.52480275
Manglietia fordiana,Site B-Man yuy-I22-1220,3,Magnoliaceae,Manglietia,0.470712,103.6148966,113.067414
Manglietia fordiana,Site B-Man yuy-I22-1220,4,Magnoliaceae,Manglietia,0.313808,109.5650438,163.0233066
Manglietia fordiana,Site B-Man yuy-J24-0506,4,Magnoliaceae,Manglietia,0.608003,114.4992801,217.0021588
Manglietia fordiana,Site B-Man yuy-I24-1010,1,Magnoliaceae,Manglietia,0.58839,105.5279196,164.9467808
Manglietia fordiana,Site B-Man yuy-I24-1010,2,Magnoliaceae,Manglietia,0.490325,84.92173705,217.7174781
Manglietia fordiana,Site B-Man yuy-I24-1010,4,Magnoliaceae,Manglietia,0.451099,122.8850393,269.7580371
Manglietia fordiana,Site B-Man yuy-I22-1220,7,Magnoliaceae,Manglietia,0.451099,104.073932,106.3450108
Manglietia fordiana,Site B-Man yuy-I24-1917,7,Magnoliaceae,Manglietia,0.353034,131.3831332,233.6465827
Manglietia fordiana,Site B-Man yuy-J24-0506,1,Magnoliaceae,Manglietia,0.549164,112.3050125,170.4349128
Manglietia fordiana,Site B-Man yuy-J22-1009,3,Magnoliaceae,Manglietia,0.4805185,102.2462483,314.692108
Manglietia fordiana,Site B-Man yuy-J24-0506,3,Magnoliaceae,Manglietia,0.549164,105.8806682,202.7209803
Manglietia fordiana,Site B-Man yuy-I22-1220,2,Magnoliaceae,Manglietia,0.431486,94.812512,136.1102917
Manglietia fordiana,Site B-Man yuy-J22-1009,2,Magnoliaceae,Manglietia,0.4805185,69.67213428,175.3115038
Manglietia fordiana,Site B-Man yuy-I24-1917,2,Magnoliaceae,Manglietia,0.372647,76.25912409,181.5789801
Manglietia fordiana,Site B-Man yuy-J22-1009,4,Magnoliaceae,Manglietia,0.411873,81.07139016,228.2725052
Manglietia fordiana,Site B-Man yuy-J24-0506,7,Magnoliaceae,Manglietia,0.411873,110.4593298,160.097587
Manglietia fordiana,Site B-Man yuy-I24-1917,1,Magnoliaceae,Manglietia,0.372647,103.312755,160.4108617
Manglietia fordiana,Site B-Man yuy-I24-1010,6,Magnoliaceae,Manglietia,0.470712,118.7745334,131.3209831
Manglietia fordiana,Site B-Man yuy-J24-0506,2,Magnoliaceae,Manglietia,0.411873,133.9612431,231.6387068
Manglietia fordiana,Site B-Man yuy-I22-1220,1,Magnoliaceae,Manglietia,0.509938,111.4473956,130.4973069
Manglietia fordiana,Site B-Man yuy-I24-1010,5,Magnoliaceae,Manglietia,0.451099,104.8858242,145.4544943
Manglietia fordiana,Site B-Man yuy-I22-1220,6,Magnoliaceae,Manglietia,0.5001315,96.35215274,67.46401838
Manglietia fordiana,Site B-Man yuy-J22-1009,7,Magnoliaceae,Manglietia,0.411873,108.6348186,198.7299647
Manglietia fordiana,Site B-Man yuy-I24-1010,7,Magnoliaceae,Manglietia,0.568777,98.22802341,158.6647753
Manglietia fordiana,Site B-Man yuy-J22-1009,1,Magnoliaceae,Manglietia,0.411873,80.2410297,242.4205412
Manglietia fordiana,Site B-Man yuy-J22-1009,5,Magnoliaceae,Manglietia,0.4412925,75.74692411,188.2309895
Manglietia fordiana,Site B-Man yuy-J22-1009,6,Magnoliaceae,Manglietia,0.549164,64.73811639,140.1936608
Manglietia fordiana,Site B-Man yuy-I22-1220,5,Magnoliaceae,Manglietia,0.4805185,110.0213855,169.1133679
Meliosma flexuosa,Site A-Mel fle-J29-1301,2,Sabiaceae,Meliosma,0.14219425,128.690274,191.3106096
Meliosma flexuosa,Site A-Mel fle-J29-1301,6,Sabiaceae,Meliosma,0.1274845,122.2656538,123.137412
Meliosma flexuosa,Site A-Mel fle-J29-1301,3,Sabiaceae,Meliosma,0.156904,109.9747184,104.2524851
Meliosma flexuosa,Site A-Mel fle-J29-1009,6,Sabiaceae,Meliosma,0.19613,108.42463,286.729015
Meliosma flexuosa,Site A-Mel fle-J29-1009,7,Sabiaceae,Meliosma,0.22064625,95.85743771,202.8604809
Meliosma flexuosa,Site A-Mel fle-J29-1301,4,Sabiaceae,Meliosma,0.19122675,120.709466,160.5020555
Meliosma flexuosa,Site A-Mel fle-J29-1301,1,Sabiaceae,Meliosma,0.19613,135.6493353,246.0160606
Meliosma flexuosa,Site A-Mel fle-I29-1310,1,Sabiaceae,Meliosma,0.1667105,109.144916,293.2272027
Meliosma flexuosa,Site A-Mel fle-I29-1310,2,Sabiaceae,Meliosma,0.176517,115.0810988,176.9622874
Meliosma flexuosa,Site A-Mel fle-I29-1310,3,Sabiaceae,Meliosma,0.176517,117.4112843,228.6094581
Meliosma flexuosa,Site A-Mel fle-J29-1301,5,Sabiaceae,Meliosma,0.156904,97.53883984,162.8624832
Meliosma flexuosa,Site A-Mel fle-I29-1310,5,Sabiaceae,Meliosma,0.12258125,91.4322146,176.4573108
Meliosma flexuosa,Site A-Mel fle-I29-1310,7,Sabiaceae,Meliosma,0.19613,119.2712945,233.9848543
Meliosma flexuosa,Site A-Mel fle-J29-1301,7,Sabiaceae,Meliosma,0.1470975,117.1770845,184.4745228
Meliosma flexuosa,Site A-Mel fle-I29-1310,4,Sabiaceae,Meliosma,0.1470975,116.6404979,330.7456634
Meliosma flexuosa,Site A-Mel fle-J29-1009,5,Sabiaceae,Meliosma,0.1470975,109.3039527,237.0986799
Meliosma flexuosa,Site A-Mel fle-J29-1009,4,Sabiaceae,Meliosma,0.254969,112.5958466,211.5294941
Meliosma flexuosa,Site A-Mel fle-J29-1009,1,Sabiaceae,Meliosma,0.215743,95.7375754,297.1373492
Meliosma flexuosa,Site A-Mel fle-J29-1009,2,Sabiaceae,Meliosma,0.20103325,117.2301924,268.8503014
Meliosma flexuosa,Site A-Mel fle-J29-1009,3,Sabiaceae,Meliosma,0.156904,91.3752688,235.3791443
Neolitsea aurata,CSP4-Neo aur-371863,5,Lauraceae,Neolitsea,0.608003,121.6483751,78.85764885
Neolitsea aurata,CSP1-Neo aur-NoTag,6,Lauraceae,Neolitsea,0.509938,103.6798409,152.7834615
Neolitsea aurata,CSP1-Neo aur-NoTag,5,Lauraceae,Neolitsea,0.78452,103.7516167,163.1800353
Neolitsea aurata,CSP4-Neo aur-371863,3,Lauraceae,Neolitsea,0.58839,99.85492458,109.2048477
Neolitsea aurata,CSP13-Neo aur-372878,1,Lauraceae,Neolitsea,0.9120045,105.4601887,165.3033419
Neolitsea aurata,CSP1-Neo aur-NoTag,7,Lauraceae,Neolitsea,0.7354875,109.0191992,272.8977594
Neolitsea aurata,CSP4-Neo aur-371863,1,Lauraceae,Neolitsea,0.686455,97.12348045,12.96272253
Neolitsea aurata,CSP4-Neo aur-371863,4,Lauraceae,Neolitsea,0.6570355,102.3933443,103.252723
Neolitsea aurata,CSP2-Neo aur-371282,7,Lauraceae,Neolitsea,0.8923915,93.20660283,181.9596467
Neolitsea aurata,CSP13-Neo aur-372878,6,Lauraceae,Neolitsea,0.8335525,98.85260524,115.6224997
Neolitsea aurata,CSP13-Neo aur-372878,7,Lauraceae,Neolitsea,0.9708435,78.53009682,67.26596054
Neolitsea aurata,CSP4-Neo aur-371863,7,Lauraceae,Neolitsea,0.804133,95.7071332,58.89453581
Neolitsea aurata,CSP13-Neo aur-372878,2,Lauraceae,Neolitsea,0.8727785,105.5833755,190.5722501
Neolitsea aurata,CSP4-Neo aur-371863,6,Lauraceae,Neolitsea,0.921811,91.29818197,155.4480214
Neolitsea aurata,CSP2-Neo aur-371282,1,Lauraceae,Neolitsea,0.961037,113.5401481,103.3770631
Neolitsea aurata,CSP13-Neo aur-372878,5,Lauraceae,Neolitsea,0.7943265,69.06597048,27.62303177
Neolitsea aurata,CSP2-Neo aur-371282,5,Lauraceae,Neolitsea,1.0492955,96.07488856,145.3616142
Neolitsea aurata,CSP2-Neo aur-371282,6,Lauraceae,Neolitsea,0.840557143,91.7864521,102.2264749
Neolitsea aurata,CSP2-Neo aur-371282,3,Lauraceae,Neolitsea,0.98065,89.81826388,221.9842223
Neolitsea aurata,CSP13-Neo aur-372878,4,Lauraceae,Neolitsea,0.7354875,93.88102944,184.5283877
Neolitsea aurata,CSP2-Neo aur-371282,2,Lauraceae,Neolitsea,1.000263,89.01466023,188.6633142
Neolitsea aurata,CSP2-Neo aur-371282,4,Lauraceae,Neolitsea,0.950630102,100.9548667,196.2571063
Nyssa sinensis,Site A-Nys sin-H25-1902,1,Nyssaceae,Nyssa,0.13238775,95.31795797,170.4351492
Nyssa sinensis,Site A-Nys sin-H25-1902,2,Nyssaceae,Nyssa,0.1078715,113.7660725,262.0168119
Nyssa sinensis,Site A-Nys sin-H25-1902,3,Nyssaceae,Nyssa,0.098065,121.3361799,94.17230729
Nyssa sinensis,Site A-Nys sin-H25-1902,4,Nyssaceae,Nyssa,0.098065,103.4919317,48.85507858
Nyssa sinensis,Site A-Nys sin-H25-1902,5,Nyssaceae,Nyssa,0.11277475,102.0262657,81.38153224
Nyssa sinensis,Site A-Nys sin-H25-1902,6,Nyssaceae,Nyssa,0.13238775,107.3885017,211.7790807
Nyssa sinensis,Site A-Nys sin-N10-0810,4,Nyssaceae,Nyssa,0.102626163,111.9004685,188.5863183
Nyssa sinensis,Site A-Nys sin-N10-0810,5,Nyssaceae,Nyssa,0.091223256,116.4259557,106.3917238
Nyssa sinensis,Site A-Nys sin-N10-0810,6,Nyssaceae,Nyssa,0.116744048,112.6403705,213.7643268
Nyssa sinensis,Site A-Nys sin-N10-0810,7,Nyssaceae,Nyssa,0.081720833,119.5895944,89.83702096
Nyssa sinensis,Site A-Nys sin-N10-1410,1,Nyssaceae,Nyssa,0.1078715,114.0183285,89.32609485
Nyssa sinensis,Site A-Nys sin-N10-1410,2,Nyssaceae,Nyssa,0.098065,98.34624386,9.144950309
Nyssa sinensis,Site A-Nys sin-N10-1410,3,Nyssaceae,Nyssa,0.09316175,107.4988505,124.0348175
Nyssa sinensis,Site A-Nys sin-N10-1410,4,Nyssaceae,Nyssa,0.14219425,101.9444658,159.4571484
Nyssa sinensis,Site A-Nys sin-N10-1410,5,Nyssaceae,Nyssa,0.1470975,116.1565277,133.9438071
Nyssa sinensis,Site A-Nys sin-H25-1902,7,Nyssaceae,Nyssa,0.117678,120.7922964,127.6727284
Nyssa sinensis,Site A-Nys sin-N10-0810,1,Nyssaceae,Nyssa,0.136834884,123.3897852,113.2307829
Nyssa sinensis,Site A-Nys sin-N10-0810,2,Nyssaceae,Nyssa,0.106592391,100.3091679,164.4170415
Nyssa sinensis,Site A-Nys sin-N10-0810,3,Nyssaceae,Nyssa,0.102626163,96.27066692,98.92090466
Nyssa sinensis,Site A-Nys sin-N10-1410,6,Nyssaceae,Nyssa,0.1078715,96.70715077,75.74559115
Nyssa sinensis,Site A-Nys sin-N10-1410,7,Nyssaceae,Nyssa,0.09316175,89.64938891,113.1757956
Phoebe bournei,Site B-Pho bou-R20-0900,2,Lauraceae,Phoebe,0.592476042,153.6943753,183.8192573
Phoebe bournei,Site B-Pho bou-R20-0900,1,Lauraceae,Phoebe,0.510755208,126.980938,236.8526608
Phoebe bournei,Site B-Pho bou-J28-0107,6,Lauraceae,Phoebe,0.647229,119.9345553,286.4964735
Phoebe bournei,Site B-Pho bou-J29-1202,5,Lauraceae,Phoebe,0.666842,123.5390363,295.0242062
Phoebe bournei,Site B-Pho bou-J29-1202,7,Lauraceae,Phoebe,0.4805185,123.8239335,254.7645351
Phoebe bournei,Site B-Pho bou-R20-0900,4,Lauraceae,Phoebe,0.653766667,156.3401613,287.8715617
Phoebe bournei,Site B-Pho bou-R20-0900,3,Lauraceae,Phoebe,0.633336458,153.4268556,360.2114279
Phoebe bournei,Site B-Pho bou-J29-1202,4,Lauraceae,Phoebe,0.725681,126.7134434,306.9540076
Phoebe bournei,Site B-Pho bou-J29-1202,6,Lauraceae,Phoebe,0.431486,128.2666336,348.5172243
Phoebe bournei,Site B-Pho bou-R20-0900,7,Lauraceae,Phoebe,0.531185417,129.269865,183.7804108
Phoebe bournei,Site B-Pho bou-J28-0107,1,Lauraceae,Phoebe,0.823746,125.0679197,226.0348685
Phoebe bournei,Site B-Pho bou-R20-0900,5,Lauraceae,Phoebe,0.602691146,136.2564529,215.8295883
Phoebe bournei,Site B-Pho bou-J29-1202,1,Lauraceae,Phoebe,0.608003,116.9973995,76.99707176
Phoebe bournei,Site B-Pho bou-J28-0107,7,Lauraceae,Phoebe,0.549164,128.3150041,203.7812528
Phoebe bournei,Site B-Pho bou-J28-0107,2,Lauraceae,Phoebe,0.5785835,165.9823379,177.8781944
Phoebe bournei,Site B-Pho bou-J29-1202,3,Lauraceae,Phoebe,0.5981965,106.8524996,166.2762049
Phoebe bournei,Site B-Pho bou-J29-1202,2,Lauraceae,Phoebe,0.5589705,116.4277409,127.1806393
Phoebe bournei,Site B-Pho bou-R20-0900,6,Lauraceae,Phoebe,0.531185417,127.9276259,245.130373
Photinia hirsuta,Site B-Pho hir-F29-1103,5,Rosaceae,Photinia,0.4216795,122.2444184,153.7372312
Photinia hirsuta,Site B-Pho hir-F29-1103,4,Rosaceae,Photinia,0.388173958,126.6800393,169.3759275
Photinia hirsuta,Site B-Pho hir-F26-0204,4,Rosaceae,Photinia,0.549164,78.74339917,43.19451259
Photinia hirsuta,Site B-Pho hir-F29-1103,1,Rosaceae,Photinia,0.4609055,106.9450363,156.3306359
Photinia hirsuta,Site B-Pho hir-F29-1103,3,Rosaceae,Photinia,0.490325,109.3997269,159.1935621
Photinia hirsuta,Site B-Pho hir-F26-0204,7,Rosaceae,Photinia,0.510338265,85.96669967,165.3463226
Photinia hirsuta,Site B-Pho hir-P22-1911,1,Rosaceae,Photinia,0.353034,133.72704,48.53712091
Photinia hirsuta,Site B-Pho hir-F26-0204,5,Rosaceae,Photinia,0.480318367,92.05014666,56.67370399
Photinia hirsuta,Site B-Pho hir-F26-0204,6,Rosaceae,Photinia,0.372647,93.01921436,31.805582
Photinia hirsuta,Site B-Pho hir-P22-1911,7,Rosaceae,Photinia,0.440291837,112.6904695,141.6907395
Photinia hirsuta,Site B-Pho hir-P22-1911,6,Rosaceae,Photinia,0.4609055,94.00239991,92.92305897
Photinia hirsuta,Site B-Pho hir-F26-0204,3,Rosaceae,Photinia,0.357528646,90.11198049,17.06524273
Photinia hirsuta,Site B-Pho hir-P22-1911,4,Rosaceae,Photinia,0.509938,120.7194916,195.7239886
Photinia hirsuta,Site B-Pho hir-F29-1103,6,Rosaceae,Photinia,0.457636667,118.8968188,99.12092509
Photinia hirsuta,Site B-Pho hir-F29-1103,7,Rosaceae,Photinia,0.310205612,92.02849843,115.2091501
Photinia hirsuta,Site B-Pho hir-F26-0204,2,Rosaceae,Photinia,0.36774375,93.40504148,79.77175843
Photinia hirsuta,Site B-Pho hir-P22-1911,2,Rosaceae,Photinia,0.320212245,128.5141505,160.3085972
Photinia hirsuta,Site B-Pho hir-P22-1911,3,Rosaceae,Photinia,0.459679688,112.5378199,216.1364098
Photinia hirsuta,Site B-Pho hir-P22-1911,5,Rosaceae,Photinia,0.440291837,101.3013072,110.1651936
Photinia hirsuta,Site B-Pho hir-F26-0204,1,Rosaceae,Photinia,0.449464583,96.29426017,98.2203267
Phyllanthus glaucus,Site B-Phy gla-E29-0209,7,Euphorbiaceae,Phyllanthus,0.102626163,101.3036084,131.1777121
Phyllanthus glaucus,Site B-Phy gla-E29-0209,6,Euphorbiaceae,Phyllanthus,0.095673171,93.85791906,85.1636559
Phyllanthus glaucus,Site B-Phy gla-F26-0303,3,Euphorbiaceae,Phyllanthus,0.148237791,118.6971293,203.2826561
Phyllanthus glaucus,Site B-Phy gla-E29-0209,3,Euphorbiaceae,Phyllanthus,0.12258125,99.06962613,202.6390643
Phyllanthus glaucus,Site B-Phy gla-F26-0303,1,Euphorbiaceae,Phyllanthus,0.185233889,130.0120575,77.89033043
Phyllanthus glaucus,Site B-Phy gla-M28-1801,1,Euphorbiaceae,Phyllanthus,0.137291,110.6638013,120.7926139
Phyllanthus glaucus,Site B-Phy gla-M28-1801,2,Euphorbiaceae,Phyllanthus,0.117678,83.00190382,63.98426567
Phyllanthus glaucus,Site B-Phy gla-F26-0303,2,Euphorbiaceae,Phyllanthus,0.140092857,97.72985923,7.894430544
Phyllanthus glaucus,Site B-Phy gla-F26-0303,4,Euphorbiaceae,Phyllanthus,0.1560125,117.0598024,251.7142462
Phyllanthus glaucus,Site B-Phy gla-E29-0209,1,Euphorbiaceae,Phyllanthus,0.093892021,113.9038888,162.6546097
Phyllanthus glaucus,Site B-Phy gla-E29-0209,2,Euphorbiaceae,Phyllanthus,0.10029375,112.6589682,149.2791421
Phyllanthus glaucus,Site B-Phy gla-M28-1801,7,Euphorbiaceae,Phyllanthus,0.1078715,95.02114575,111.8560111
Phyllanthus glaucus,Site B-Phy gla-F26-0303,5,Euphorbiaceae,Phyllanthus,0.143011458,108.8061772,156.699388
Phyllanthus glaucus,Site B-Phy gla-E29-0209,4,Euphorbiaceae,Phyllanthus,0.12791087,78.55472482,107.9680486
Phyllanthus glaucus,Site B-Phy gla-E29-0209,5,Euphorbiaceae,Phyllanthus,0.105069643,89.78287433,63.21639591
Phyllanthus glaucus,Site B-Phy gla-M28-1801,5,Euphorbiaceae,Phyllanthus,0.137291,81.01432504,104.34658400000001
Phyllanthus glaucus,Site B-Phy gla-F26-0303,6,Euphorbiaceae,Phyllanthus,0.130753333,117.9634193,221.5734511
Phyllanthus glaucus,Site B-Phy gla-F26-0303,7,Euphorbiaceae,Phyllanthus,0.149229348,95.67111599,145.2287871
Phyllanthus glaucus,Site B-Phy gla-M28-1801,6,Euphorbiaceae,Phyllanthus,0.117678,80.01371297,78.4391383
Phyllanthus glaucus,Site B-Phy gla-M28-1801,3,Euphorbiaceae,Phyllanthus,0.137291,88.79208997,113.0456328
Phyllanthus glaucus,Site B-Phy gla-M28-1801,4,Euphorbiaceae,Phyllanthus,0.117678,88.24026328,21.65716008
Quercus acutissima,Site A-Que acu-L7-1504,2,Fagaceae,Quercus,0.156904,99.30413496,161.6038308
Quercus acutissima,Site A-Que acu-N9-0001,6,Fagaceae,Quercus,0.380252041,83.04878823,51.64512064
Quercus acutissima,Site A-Que acu-L7-1901,2,Fagaceae,Quercus,0.313808,111.1591779,252.6143099
Quercus acutissima,Site A-Que acu-N9-0001,5,Fagaceae,Quercus,0.370245408,88.83399107,166.4224611
Quercus acutissima,Site A-Que acu-L7-1504,1,Fagaceae,Quercus,0.12258125,112.4204623,211.005303
Quercus acutissima,Site A-Que acu-L7-1901,1,Fagaceae,Quercus,0.333421,60.38886983,239.9650041
Quercus acutissima,Site A-Que acu-L7-1901,5,Fagaceae,Quercus,0.353034,80.51342746,109.5868107
Quercus acutissima,Site A-Que acu-L7-1504,7,Fagaceae,Quercus,0.137291,76.62110528,87.73411777
Quercus acutissima,Site A-Que acu-L7-1504,3,Fagaceae,Quercus,0.156904,96.69637904,192.8256997
Quercus acutissima,Site A-Que acu-L7-1504,4,Fagaceae,Quercus,0.156904,94.59170982,173.6391806
Quercus acutissima,Site A-Que acu-L7-1504,5,Fagaceae,Quercus,0.1470975,82.37005808,110.2523935
Quercus acutissima,Site A-Que acu-N9-0001,3,Fagaceae,Quercus,0.333421,83.82425114,73.63036451
Quercus acutissima,Site A-Que acu-L7-1901,3,Fagaceae,Quercus,0.3432275,89.81198035,265.9251536
Quercus acutissima,Site A-Que acu-L7-1901,6,Fagaceae,Quercus,0.353034,98.90486001,197.1443695
Quercus acutissima,Site A-Que acu-L7-1901,7,Fagaceae,Quercus,0.30019898,104.5905152,270.7623578
