air_qual,critical_p,district,ej,geoid10,health,preserve,replenish,score,shape_area,shape_leng,uhi,water_qual
0.1269209539300000000000000000000,0.1543783472100000000000000000000,8,0.0000000000000000000000000000000,48453001919,0.0858785215600000000000000000000,0.1437391103000000000000000000000,0.6250376995700000000000000000000,1.9902555013400000000000000000000,47917806.477900000000000000000000,34315.581841400000000000000000000,0.5759928314500000000000000000000,0.2783080373200000000000000000000
0.0943069463400000000000000000000,0.6288759448200000000000000000000,3,0.5000000000000000000000000000000,48453002318,0.1509154988000000000000000000000,0.0219926120100000000000000000000,0.8810011374300000000000000000000,3.4211721714000000000000000000000,17486535.811000000000000000000000,24867.595070000000000000000000000,0.7388102775700000000000000000000,0.4052697544100000000000000000000
0.1142628950100000000000000000000,0.2894585620200000000000000000000,"8, 10",0.0000000000000000000000000000000,48453001918,0.0704446910700000000000000000000,0.1251739735600000000000000000000,0.6595339038800000000000000000000,1.7716365021000000000000000000000,92671363.545400000000000000000000,43139.563584400000000000000000000,0.3255492251600000000000000000000,0.1872132514000000000000000000000
0.0663370351400000000000000000000,0.4547213872300000000000000000000,"7, 9, 10",0.0000000000000000000000000000000,48453000206,0.2824502050100000000000000000000,0.1623245221600000000000000000000,0.7376923594700000000000000000000,2.7104699566100000000000000000000,15963364.199200000000000000000000,21080.718253100000000000000000000,0.6119409416200000000000000000000,0.3950035059700000000000000000000
0.1740741065800000000000000000000,0.1652741825600000000000000000000,"2, 3",0.5000000000000000000000000000000,48453002411,0.1626847042600000000000000000000,0.1676794413000000000000000000000,0.8148762153900000000000000000000,3.1857432285600000000000000000000,42666761.785800000000000000000000,27992.599146300000000000000000000,0.8175696004900000000000000000000,0.3835849779800000000000000000000
0.0480862691900000000000000000000,0.1878594025700000000000000000000,"2, 3",0.5000000000000000000000000000000,48453002410,0.1195972501500000000000000000000,0.1475505046500000000000000000000,0.7831694618000000000000000000000,2.9369069767500000000000000000000,13048593.309700000000000000000000,17086.653441600000000000000000000,0.7560338696800000000000000000000,0.3946102187100000000000000000000
0.2949820609100000000000000000000,0.0049400401900000000000000000000,"6, 10",0.0000000000000000000000000000000,48453001783,0.2109872498300000000000000000000,0.1451868188200000000000000000000,0.1180324501500000000000000000000,1.1827878647800000000000000000000,159947693.69100000000000000000000,61116.865752600000000000000000000,0.0767571095900000000000000000000,0.3319021353000000000000000000000
0.1846051421900000000000000000000,0.0083255022400000000000000000000,"5, 8, 10",0.0000000000000000000000000000000,48453001917,0.1992188104100000000000000000000,0.1705169761600000000000000000000,0.6770832197900000000000000000000,2.1346618096500000000000000000000,87069091.824500000000000000000000,61119.164927800000000000000000000,0.5295582523900000000000000000000,0.3653539064600000000000000000000
0.0633631570100000000000000000000,0.1772438476700000000000000000000,"2, 3, 5",0.5000000000000000000000000000000,48453002409,0.1045538464900000000000000000000,0.1619582620400000000000000000000,0.6303666716400000000000000000000,2.8421497527400000000000000000000,14381763.749000000000000000000000,17224.929847200000000000000000000,0.7647795370000000000000000000000,0.4398844308900000000000000000000
0.2004717474400000000000000000000,0.0144395958400000000000000000000,"2, 3",1.0000000000000000000000000000000,48453002403,0.0868390139000000000000000000000,0.1671774687200000000000000000000,0.7863922485800000000000000000000,3.4634415215400000000000000000000,28047734.908300000000000000000000,22184.411045600000000000000000000,0.7678995735200000000000000000000,0.4402218735300000000000000000000
0.1305694558800000000000000000000,0.1712555349300000000000000000000,"3, 9",1.0000000000000000000000000000000,48453002308,0.1255688285800000000000000000000,0.2060713500900000000000000000000,0.7191190753200000000000000000000,3.4055577459100000000000000000000,34766488.571000000000000000000000,24510.931491100000000000000000000,0.7237009803000000000000000000000,0.3292725208100000000000000000000
0.1529647200900000000000000000000,0.1785832719500000000000000000000,"2, 3, 9",0.5000000000000000000000000000000,48453002307,0.1548115284500000000000000000000,0.0418275595000000000000000000000,0.8106469571700000000000000000000,2.9706100707900000000000000000000,22943177.402000000000000000000000,20783.792897700000000000000000000,0.7582532903400000000000000000000,0.3735227432900000000000000000000
0.2096728836700000000000000000000,0.3142946424800000000000000000000,"2, 3",0.5000000000000000000000000000000,48453002402,0.1410116627100000000000000000000,0.1961810188300000000000000000000,0.7662709243000000000000000000000,3.3213161657000000000000000000000,38510131.167700000000000000000000,30253.775190700000000000000000000,0.7408793096100000000000000000000,0.4530057240900000000000000000000
0.0845539507900000000000000000000,0.1662047724400000000000000000000,"2, 3",0.5000000000000000000000000000000,48453002312,0.1303891161700000000000000000000,0.0393759058400000000000000000000,0.8809032101700000000000000000000,2.8095977806100000000000000000000,47598339.490400000000000000000000,32249.057375100000000000000000000,0.7265515964300000000000000000000,0.2816192287700000000000000000000
0.0175415332700000000000000000000,0.2319817651500000000000000000000,"3, 9",0.5000000000000000000000000000000,48453002315,0.1119118783400000000000000000000,0.0203208961900000000000000000000,0.8670844473400000000000000000000,2.9418906390500000000000000000000,5142181.2502600000000000000000000,9017.4391159900000000000000000000,0.8263693804800000000000000000000,0.3666807382800000000000000000000
0.0740056656500000000000000000000,0.4461452069200000000000000000000,"2, 5",0.5000000000000000000000000000000,48453002424,0.1396592391200000000000000000000,0.0447409625300000000000000000000,0.7892542790700000000000000000000,3.0503908783600000000000000000000,29808486.735000000000000000000000,23492.584237600000000000000000000,0.7229995281000000000000000000000,0.3335859969700000000000000000000
0.0613131983400000000000000000000,0.1017074652200000000000000000000,"3, 9",0.5000000000000000000000000000000,48453002316,0.1356371207000000000000000000000,0.0453551022700000000000000000000,0.8983980547700000000000000000000,3.0246712843300000000000000000000,7335482.3507500000000000000000000,14679.120964300000000000000000000,0.8929567141000000000000000000000,0.3893036289300000000000000000000
0.1743092452300000000000000000000,0.0257354045600000000000000000000,"3, 9",0.5000000000000000000000000000000,48453002304,0.1501260398100000000000000000000,0.1650538140800000000000000000000,0.6429177597500000000000000000000,2.7587495572500000000000000000000,16865262.088700000000000000000000,22451.369120600000000000000000000,0.4483971269800000000000000000000,0.6522101668300000000000000000000
0.0941694714700000000000000000000,0.0309598350400000000000000000000,5,0.0000000000000000000000000000000,48453001747,0.2731449218700000000000000000000,0.0280996724600000000000000000000,0.6931278997500000000000000000000,2.1740222653500000000000000000000,25633934.973200000000000000000000,21670.445169100000000000000000000,0.7241800106500000000000000000000,0.3303404541100000000000000000000
0.0752963917600000000000000000000,0.3109141479300000000000000000000,1,0.5000000000000000000000000000000,48453002113,0.5058307244700000000000000000000,0.0559413277500000000000000000000,0.6436563060200000000000000000000,3.1613808821800000000000000000000,22011469.461000000000000000000000,18648.637488900000000000000000000,0.6312355281700000000000000000000,0.4385064560700000000000000000000
0.0732281180700000000000000000000,0.1852995227500000000000000000000,1,0.5000000000000000000000000000000,48453002112,0.3339980307700000000000000000000,0.0486864342500000000000000000000,0.7225808258500000000000000000000,2.9800554965300000000000000000000,18317589.143300000000000000000000,22915.207726500000000000000000000,0.7256303238700000000000000000000,0.3906322409700000000000000000000
0.0498209410200000000000000000000,0.1600201137500000000000000000000,"1, 3",1.0000000000000000000000000000000,48453002110,0.2381971311200000000000000000000,0.0533657342700000000000000000000,0.7396316677200000000000000000000,3.2718015480400000000000000000000,38130830.376100000000000000000000,26202.656373100000000000000000000,0.6517592477400000000000000000000,0.3790067124200000000000000000000
0.0630798677100000000000000000000,0.4483127241700000000000000000000,"1, 3, 9",0.5000000000000000000000000000000,48453002109,0.1345530073800000000000000000000,0.0698091784800000000000000000000,0.7211781283000000000000000000000,2.9669795442800000000000000000000,30098491.351100000000000000000000,29580.331874500000000000000000000,0.6759646811100000000000000000000,0.3540819571400000000000000000000
0.1189889197900000000000000000000,0.2994611594400000000000000000000,1,0.5000000000000000000000000000000,48453002108,0.4329220743900000000000000000000,0.0252981095700000000000000000000,0.6824750373700000000000000000000,3.0355606101800000000000000000000,35382264.838600000000000000000000,29319.343369800000000000000000000,0.6099602254800000000000000000000,0.3664550841400000000000000000000
0.0759852437900000000000000000000,0.3031930522400000000000000000000,"1, 9",0.5000000000000000000000000000000,48453002107,0.3314903763400000000000000000000,0.0476945887700000000000000000000,0.7268954451600000000000000000000,2.9966211071300000000000000000000,32922969.605600000000000000000000,29466.588944100000000000000000000,0.6162760679100000000000000000000,0.3950863329300000000000000000000
0.0311261092900000000000000000000,0.3125734164500000000000000000000,"1, 4, 9",0.5000000000000000000000000000000,48453002106,0.3118204668000000000000000000000,0.0522358872100000000000000000000,0.4039532879600000000000000000000,2.8717796232000000000000000000000,17510459.949800000000000000000000,18100.013327200000000000000000000,0.7681235080300000000000000000000,0.4919469474600000000000000000000
0.1444986304000000000000000000000,0.1766884653700000000000000000000,"1, 4, 9",0.5000000000000000000000000000000,48453002105,0.3311490015600000000000000000000,0.0389939488600000000000000000000,0.7896245239200000000000000000000,3.3633201360800000000000000000000,20850010.440200000000000000000000,24788.697341700000000000000000000,0.8654505933900000000000000000000,0.5169149725900000000000000000000
0.0785941433300000000000000000000,0.0334863667800000000000000000000,"1, 4",0.5000000000000000000000000000000,48453002104,0.3219597569700000000000000000000,0.0566071363200000000000000000000,0.6170318161900000000000000000000,2.7312660559000000000000000000000,13313645.420400000000000000000000,16750.481679300000000000000000000,0.7364256708300000000000000000000,0.3871611654800000000000000000000
0.1444687995400000000000000000000,0.4702953312800000000000000000000,"3, 5",0.5000000000000000000000000000000,48453002005,0.1237419480600000000000000000000,0.1900438727300000000000000000000,0.7997661450400000000000000000000,3.2686409848600000000000000000000,17636408.758100000000000000000000,20252.221759100000000000000000000,0.7125227458300000000000000000000,0.3278021423800000000000000000000
0.0744713342000000000000000000000,0.0256363987800000000000000000000,"2, 3",1.0000000000000000000000000000000,48453002313,0.2142503337700000000000000000000,0.0167894292100000000000000000000,0.8384854164200000000000000000000,3.1918742905300000000000000000000,26122296.062600000000000000000000,25068.718048600000000000000000000,0.6344821869400000000000000000000,0.3877591912000000000000000000000
0.0587705360200000000000000000000,0.3122099707500000000000000000000,"2, 3, 5",0.5000000000000000000000000000000,48453002003,0.1158146870000000000000000000000,0.1650897860500000000000000000000,0.8155604401400000000000000000000,3.1476824836400000000000000000000,21420353.941700000000000000000000,27176.921116600000000000000000000,0.6915218697400000000000000000000,0.4887151939500000000000000000000
0.0393450740900000000000000000000,0.0267585208100000000000000000000,"2, 3, 5",0.5000000000000000000000000000000,48453002002,0.1030409641600000000000000000000,0.0586787951100000000000000000000,0.7337668222400000000000000000000,2.5311091170600000000000000000000,16635382.064100000000000000000000,16386.255967400000000000000000000,0.6877405314100000000000000000000,0.3817784092300000000000000000000
0.2756665045600000000000000000000,0.1549767926100000000000000000000,"5, 8, 9",0.5000000000000000000000000000000,48453001911,0.1965927616600000000000000000000,0.2080890509100000000000000000000,0.7752090513300000000000000000000,3.1434173045800000000000000000000,36032839.024500000000000000000000,44395.777096400000000000000000000,0.5573640589300000000000000000000,0.4755190845700000000000000000000
0.0618932912400000000000000000000,0.0224796940900000000000000000000,2,0.5000000000000000000000000000000,48453002430,0.1430292885400000000000000000000,0.3101827507200000000000000000000,0.8614545663500000000000000000000,3.0898823270900000000000000000000,23632649.040200000000000000000000,29008.131031500000000000000000000,0.5908395486400000000000000000000,0.6000031875200000000000000000000
0.1665920815300000000000000000000,0.3079900258100000000000000000000,"7, 10",0.0000000000000000000000000000000,48453001718,0.0896667508000000000000000000000,0.1010763469200000000000000000000,0.7191737834100000000000000000000,2.3957116293100000000000000000000,37925328.099400000000000000000000,26237.863241200000000000000000000,0.6122117265500000000000000000000,0.3990009143000000000000000000000
0.2089787346700000000000000000000,0.3198931928900000000000000000000,2,0.5000000000000000000000000000000,48453002427,0.1663742299400000000000000000000,0.1709869009700000000000000000000,0.7846759708800000000000000000000,3.2327721405600000000000000000000,36377026.111100000000000000000000,31673.113989100000000000000000000,0.7188563665300000000000000000000,0.3630067446800000000000000000000
0.1192589322600000000000000000000,0.1430183351800000000000000000000,1,0.5000000000000000000000000000000,48453002212,0.1628605321300000000000000000000,0.0052211687900000000000000000000,0.5017765790500000000000000000000,2.0815779953400000000000000000000,322656884.72600000000000000000000,73875.480352700000000000000000000,0.3784051476400000000000000000000,0.2710373003100000000000000000000
0.3090965787400000000000000000000,0.2873429684000000000000000000000,"1, 2",1.0000000000000000000000000000000,48453002207,0.1439103339600000000000000000000,0.0000000000000000000000000000000,0.4401620938300000000000000000000,2.9236761711100000000000000000000,750629217.10900000000000000000000,202609.87422900000000000000000000,0.3277044081000000000000000000000,0.4154597880900000000000000000000
0.4243423634400000000000000000000,0.0039991053900000000000000000000,"2, 5",0.5000000000000000000000000000000,48453002429,0.1455512542600000000000000000000,0.1255219206700000000000000000000,0.7201698237200000000000000000000,3.0388417166700000000000000000000,28533480.583500000000000000000000,27259.171665700000000000000000000,0.6813294088200000000000000000000,0.4379278403800000000000000000000
0.1132904111600000000000000000000,0.3065124418900000000000000000000,"7, 10",0.0000000000000000000000000000000,48453001817,0.2536978526900000000000000000000,0.0848968062100000000000000000000,0.7849282402200000000000000000000,2.9355734400500000000000000000000,26980550.967600000000000000000000,22296.916442900000000000000000000,0.8592338123800000000000000000000,0.5330138755000000000000000000000
0.1320031776600000000000000000000,0.4335806210000000000000000000000,"2, 3",0.5000000000000000000000000000000,48453002431,0.2296788269700000000000000000000,0.0785539658100000000000000000000,0.7924745109400000000000000000000,3.1756208705600000000000000000000,216578172.42300000000000000000000,77320.368255200000000000000000000,0.6212363811000000000000000000000,0.3880933870600000000000000000000
0.1533808019400000000000000000000,0.1439446119200000000000000000000,2,0.0000000000000000000000000000000,48453002433,0.1517663292700000000000000000000,0.0609087305900000000000000000000,0.6363063302200000000000000000000,2.1820960667400000000000000000000,777366936.63900000000000000000000,166037.77446200000000000000000000,0.6812063611900000000000000000000,0.3545829016100000000000000000000
0.2117051183600000000000000000000,0.0067764910400000000000000000000,"7, 10",0.0000000000000000000000000000000,48453001753,0.2687728915200000000000000000000,0.0299254137400000000000000000000,0.8614905260500000000000000000000,2.5950193766200000000000000000000,25387460.256200000000000000000000,21146.322266400000000000000000000,0.8212818793200000000000000000000,0.3950670565900000000000000000000
0.1002135713800000000000000000000,0.1627159506000000000000000000000,"7, 10",0.0000000000000000000000000000000,48453001501,0.2828995290000000000000000000000,0.1710712716000000000000000000000,0.5371814867600000000000000000000,2.4183967480100000000000000000000,37397838.446000000000000000000000,27696.043264900000000000000000000,0.7101924834000000000000000000000,0.4541224552700000000000000000000
0.0997436496400000000000000000000,0.1511678150000000000000000000000,"1, 2, 3",1.0000000000000000000000000000000,48453002208,0.1591612941100000000000000000000,0.1726746406700000000000000000000,0.5739248021500000000000000000000,3.3090141973100000000000000000000,139381699.92100000000000000000000,53311.360896200000000000000000000,0.6165788211800000000000000000000,0.5357631745400000000000000000000
0.2159406309900000000000000000000,0.0105149561700000000000000000000,10,0.0000000000000000000000000000000,48453001719,0.0654776592100000000000000000000,0.0720508866100000000000000000000,0.7315856327900000000000000000000,1.8957039027300000000000000000000,55684419.165600000000000000000000,39726.769106400000000000000000000,0.3837440338500000000000000000000,0.4163901031100000000000000000000
0.1476153898400000000000000000000,0.1434193075800000000000000000000,2,0.0000000000000000000000000000000,48453002432,0.1210208502300000000000000000000,0.0025576074800000000000000000000,0.6881777154200000000000000000000,2.0507107672600000000000000000000,478372372.21300000000000000000000,110342.29671100000000000000000000,0.6987435232300000000000000000000,0.2491763734700000000000000000000
0.1202923544400000000000000000000,0.0003384614700000000000000000000,5,0.0000000000000000000000000000000,48453002434,0.1186432918600000000000000000000,0.0000000000000000000000000000000,0.6675162946500000000000000000000,1.9865861949800000000000000000000,593759532.65500000000000000000000,113771.25871300000000000000000000,0.8392274735300000000000000000000,0.2405683190300000000000000000000
0.2803871333400000000000000000000,0.0062271994200000000000000000000,8,0.0000000000000000000000000000000,48453001914,0.1968788394800000000000000000000,0.1831130540300000000000000000000,0.6994711303900000000000000000000,2.2833650337700000000000000000000,147975261.40400000000000000000000,53936.880584100000000000000000000,0.5691103170500000000000000000000,0.3481773600600000000000000000000
0.0955892507500000000000000000000,0.1444520661800000000000000000000,1,0.0000000000000000000000000000000,48453002209,0.1611806502700000000000000000000,0.0000000000000000000000000000000,0.6667328503100000000000000000000,1.8677511036400000000000000000000,738333935.49400000000000000000000,143015.40142500000000000000000000,0.7623576571000000000000000000000,0.0374386290400000000000000000000
0.2422580819300000000000000000000,0.0005072169900000000000000000000,1,0.5000000000000000000000000000000,48453002210,0.1430375988400000000000000000000,0.0000000000000000000000000000000,0.6667713520900000000000000000000,1.8498380038100000000000000000000,878489423.93500000000000000000000,150342.88024000000000000000000000,0.1610597255300000000000000000000,0.1362040284300000000000000000000
