plot_number,PTAG,sample_num,lab_num,depth_lb,pH_H2O,pH_KCl,N_t,C_t,S_t,C_N
K5,p111050,EXPA-S-K5-6,5345,50,5.03,3.69,0.11160103231668472,0.8091278076171875,< 0.05,7.250182106928595
N9,p114090,EXPA-S-N9-1,5346,5,4.53,3.48,0.2975374162197113,5.118122577667236,< 0.05,17.20160994437032
N9,p114090,EXPA-S-N9-2,5347,10,4.6,3.56,0.21202322840690613,3.209242343902588,< 0.05,15.136277133482487
N9,p114090,EXPA-S-N9-3,5348,20,4.57,3.54,0.14293913543224335,1.9576098918914795,< 0.05,13.695408790403903
N9,p114090,EXPA-S-N9-4,5349,30,4.59,3.57,0.11036264151334763,1.1588257551193237,< 0.05,10.500163272905818
N9,p114090,EXPA-S-N9-5,5350,40,4.78,3.63,0.08832567930221558,0.6612840294837952,< 0.05,7.486883030031872
N9,p114090,EXPA-S-N9-6,5351,50,4.86,3.74,0.08144550770521164,0.43133074045181274,< 0.05,5.295942681246399
K20,p111200,EXPA-S-K20-1,5352,5,4.7,3.6,0.28894418478012085,4.575117111206055,< 0.05,15.8339130953184
K20,p111200,EXPA-S-K20-2,5353,10,4.54,3.58,0.2325252741575241,3.52144193649292,< 0.05,15.144340542126708
K20,p111200,EXPA-S-K20-3,5354,20,4.5,3.56,0.17818346619606018,2.3464715480804443,< 0.05,13.16885117443252
K20,p111200,EXPA-S-K20-4,5355,30,4.76,3.59,0.12132114171981812,1.374363899230957,< 0.05,11.328313266330325
K20,p111200,EXPA-S-K20-5,5356,40,4.78,3.69,0.06699483841657639,0.5088845491409302,< 0.05,7.595876953634356
K20,p111200,EXPA-S-K20-6,5357,50,4.88,3.76,0.2366797775030136,3.698154926300049,< 0.05,15.625141130838527
T15,p120150,EXPA-S-T15-1,5358,5,4.62,3.61,0.19421933591365814,2.7613444328308105,< 0.05,14.217659739390674
T15,p120150,EXPA-S-T15-2,5359,10,4.47,3.6,0.07759097218513489,0.7284088134765625,< 0.05,9.387803670490847
T15,p120150,EXPA-S-T15-3,5360,20,4.52,3.65,0.14739158749580383,1.9052687883377075,< 0.05,12.926577565981841
T15,p120150,EXPA-S-T15-4,5361,30,4.55,3.66,0.13135641813278198,1.420336365699768,< 0.05,10.812843299853208
T15,p120150,EXPA-S-T15-5,5362,40,4.7,3.7,0.09000968933105469,0.7991423010826111,< 0.05,8.878403058845967
T15,p120150,EXPA-S-T15-6,5363,50,4.89,3.76,0.08987804502248764,0.6161342859268188,< 0.05,6.855225720281978
P18,p116180,EXPA-S-P18-1,5364,5,4.68,3.73,0.35765546560287476,5.635721206665039,0.05594220757484436,15.757402720423407
P18,p116180,EXPA-S-P18-2,5365,10,4.61,3.71,0.30402183532714844,4.5326433181762695,< 0.05,14.908940054581386
P18,p116180,EXPA-S-P18-3,5366,20,4.58,3.76,0.24717287719249725,3.4692749977111816,< 0.05,14.035823983265463
P18,p116180,EXPA-S-P18-4,5367,30,4.63,3.78,0.21130245923995972,2.9623050689697266,< 0.05,14.0192645160162
P18,p116180,EXPA-S-P18-5,5368,40,4.66,3.8,0.13406282663345337,1.645930290222168,< 0.05,12.277305585405662
P18,p116180,EXPA-S-P18-6,5369,50,4.84,3.85,0.08533532172441483,0.7536089420318604,< 0.05,8.831149010788218
N17,p114170,EXPA-S-N17-1,5370,5,4.82,3.79,0.3184923231601715,4.563450813293457,< 0.05,14.328291394949803
N17,p114170,EXPA-S-N17-2,5371,10,4.71,3.8,0.28048253059387207,3.770731210708618,< 0.05,13.443729285830255
N17,p114170,EXPA-S-N17-3,5372,20,4.69,3.79,0.22270585596561432,2.9099843502044678,< 0.05,13.066492291310777
N17,p114170,EXPA-S-N17-4,5373,30,4.69,3.79,0.16710181534290314,1.9804213047027588,< 0.05,11.8515846200642
N17,p114170,EXPA-S-N17-5,5374,40,4.66,3.79,0.10944782197475433,1.1265369653701782,< 0.05,10.29291350932529
N17,p114170,EXPA-S-N17-6,5375,50,4.74,3.84,0.08440791070461273,0.6725360751152039,< 0.05,7.967690107491916
N18,p114180,EXPA-S-N18-1,5376,5,4.91,3.88,0.30046093463897705,4.6164140701293945,< 0.05,15.364440224737736
N18,p114180,EXPA-S-N18-2,5377,10,4.78,3.82,0.25857239961624146,3.6750264167785645,< 0.05,14.212755971761993
N18,p114180,EXPA-S-N18-3,5378,20,4.74,3.81,0.20373639464378357,2.599256753921509,< 0.05,12.757940271133672
N18,p114180,EXPA-S-N18-4,5379,30,4.65,3.78,0.13802491128444672,1.6516070365905762,< 0.05,11.966006869491007
N18,p114180,EXPA-S-N18-5,5380,40,4.73,3.81,0.10249898582696915,0.9579585194587708,< 0.05,9.346029248288584
N18,p114180,EXPA-S-N18-6,5381,50,4.87,3.83,0.08649300038814545,0.7242909669876099,< 0.05,8.373983602572304
I3,p109030,EXPA-S-i3-1,5382,5,4.7,3.58,0.2310113161802292,3.145151138305664,< 0.05,13.61470593869911
I3,p109030,EXPA-S-i3-2,5383,10,4.6,3.56,0.1833893209695816,2.3302745819091797,< 0.05,12.706708163752333
I3,p109030,EXPA-S-i3-3,5384,20,4.55,3.56,0.13349856436252594,1.5841877460479736,< 0.05,11.866702489368995
I3,p109030,EXPA-S-i3-4,5385,30,4.61,3.56,0.10317282378673553,1.0178184509277344,< 0.05,9.865179739886026
I3,p109030,EXPA-S-i3-5,5386,40,4.8,3.59,0.08345285803079605,0.6183295249938965,< 0.05,7.409327128924913
I3,p109030,EXPA-S-i3-6,5387,50,4.88,3.64,0.09352487325668335,0.4369509816169739,< 0.05,4.672029658011315
J6,p110060,EXPA-S-J6-1,5388,5,5.52,4.41,0.348600298166275,4.789682388305664,< 0.05,13.73975413532517
J6,p110060,EXPA-S-J6-2,5389,10,5.23,4.25,0.31115105748176575,4.348378658294678,< 0.05,13.975137007366603
J6,p110060,EXPA-S-J6-3,5390,20,5.1,4.11,0.2688629925251007,3.5694973468780518,< 0.05,13.276268754409584
J6,p110060,EXPA-S-J6-4,5391,30,5.13,3.95,0.18280038237571716,1.8332573175430298,< 0.05,10.02873896497142
J6,p110060,EXPA-S-J6-5,5392,40,4.94,3.84,0.14759056270122528,1.4177278280258179,< 0.05,9.605816266828612
J6,p110060,EXPA-S-J6-6,5393,50,5.16,3.9,0.12605009973049164,1.0713164806365967,< 0.05,8.499132352351834
L6,p112060,EXPA-S-L6-1,5394,5,4.74,3.6,0.22920824587345123,4.033114433288574,< 0.05,17.59585226927354
L6,p112060,EXPA-S-L6-2,5395,10,4.66,3.6,0.1784483939409256,2.320202112197876,< 0.05,13.002090189536627
L6,p112060,EXPA-S-L6-3,5396,20,4.59,3.59,0.14239954948425293,1.7139613628387451,< 0.05,12.036283605154814
L6,p112060,EXPA-S-L6-4,5397,30,4.68,3.58,0.1126098781824112,1.181998372077942,< 0.05,10.496400414919915
L6,p112060,EXPA-S-L6-5,5398,40,4.82,3.63,0.08356094360351562,0.6834771633148193,< 0.05,8.179385414288975
L6,p112060,EXPA-S-L6-6,5399,50,5,3.72,0.07236664742231369,0.4302915632724762,< 0.05,5.945992782578444
J3,p110030,EXPA-S-J3-1,5400,5,4.84,3.66,0.2561320662498474,3.725933313369751,< 0.05,14.546922483869084
J3,p110030,EXPA-S-J3-2,5401,10,4.69,3.98,0.20088811218738556,2.9078571796417236,< 0.05,14.475008739836811
J3,p110030,EXPA-S-J3-3,5402,20,4.71,3.65,0.16788740456104279,2.1584019660949707,< 0.05,12.856247148130697
J3,p110030,EXPA-S-J3-4,5403,30,4.69,3.62,0.11453910171985626,1.2323369979858398,< 0.05,10.759094313485475
J3,p110030,EXPA-S-J3-5,5404,40,4.72,3.61,0.09506699442863464,0.8538561463356018,< 0.05,8.981625552247564
J3,p110030,EXPA-S-J3-6,5405,50,4.93,3.64,0.07850874215364456,0.5928257703781128,< 0.05,7.551079715656766
M12,p113120,EXPA-S-M12-1,5406,5,4.65,3.64,0.22907912731170654,3.7500979900360107,< 0.05,16.370317252576555
M12,p113120,EXPA-S-M12-2,5407,10,4.58,3.7,0.15004582703113556,1.8977848291397095,< 0.05,12.648034715060126
M12,p113120,EXPA-S-M12-3,5408,20,4.56,3.68,0.12306955456733704,1.4405289888381958,< 0.05,11.704998802526875
M12,p113120,EXPA-S-M12-4,5409,30,4.64,3.68,0.09520835429430008,0.821434736251831,< 0.05,8.62775900644896
M12,p113120,EXPA-S-M12-5,5410,40,4.78,3.76,0.08103270828723907,0.5443323254585266,< 0.05,6.717439623627233
M12,p113120,EXPA-S-M12-6,5411,50,4.98,3.84,0.07346019148826599,0.39942026138305664,< 0.05,5.437234143976567
O26,p115260,EXPA-S-O26-1,5412,5,4.78,3.84,0.25278109312057495,4.1189374923706055,< 0.05,16.294484059398773
O26,p115260,EXPA-S-O26-2,5413,10,4.79,3.83,0.19818001985549927,3.035557985305786,< 0.05,15.31717469560821
O26,p115260,EXPA-S-O26-3,5414,20,4.82,3.85,0.16914033889770508,2.300344228744507,< 0.05,13.6002105927891
O26,p115260,EXPA-S-O26-4,5415,30,4.86,3.83,0.11193034797906876,1.2751353979110718,< 0.05,11.392222225106682
O26,p115260,EXPA-S-O26-5,5416,40,4.92,3.85,0.08684505522251129,0.8188319802284241,< 0.05,9.428654033674595
O26,p115260,EXPA-S-O26-6,5417,50,4.99,3.86,0.07116656750440598,0.5376003384590149,< 0.05,7.554113642276363
T17,p120170,EXPA-S-T17-1,5418,5,4.73,3.63,0.2531101405620575,4.223320960998535,< 0.05,16.685704300982213
T17,p120170,EXPA-S-T17-2,5419,10,4.67,3.63,0.21372850239276886,3.5271263122558594,< 0.05,16.502835479444194
T17,p120170,EXPA-S-T17-3,5420,20,4.61,3.67,0.17375677824020386,2.5935049057006836,< 0.05,14.926064651793816
T17,p120170,EXPA-S-T17-4,5421,30,4.58,3.67,0.14180225133895874,1.965391755104065,< 0.05,13.860088514434562
T17,p120170,EXPA-S-T17-5,5422,40,4.67,3.69,0.10378285497426987,1.1405794620513916,< 0.05,10.990056713453944
T17,p120170,EXPA-S-T17-6,5423,50,4.81,3.75,0.08499431610107422,0.7975278496742249,< 0.05,9.38330804057314
J20,p110200,EXPA-S-J20-1,5424,5,4.77,3.78,0.28773361444473267,3.6185107231140137,< 0.05,12.57590542591627
J20,p110200,EXPA-S-J20-2,5425,10,4.71,3.77,0.23059424757957458,2.602003574371338,< 0.05,11.283904961564255
J20,p110200,EXPA-S-J20-3,5426,20,4.71,3.78,0.16910366714000702,1.7743233442306519,< 0.05,10.492518431085387
J20,p110200,EXPA-S-J20-4,5427,30,4.91,3.81,0.1151311993598938,1.005221962928772,< 0.05,8.7310995500577
J20,p110200,EXPA-S-J20-5,5428,40,4.87,3.81,0.10445412248373032,0.7428953051567078,< 0.05,7.112168361496891
J20,p110200,EXPA-S-J20-6,5429,50,4.92,3.82,0.08755134791135788,0.6081576943397522,< 0.05,6.94629733120142
R7,p118070,EXPA-S-R7-1,5430,5,4.84,3.75,0.24937421083450317,3.430485963821411,< 0.05,13.756378225084582
R7,p118070,EXPA-S-R7-2,5431,10,4.78,3.71,0.18995614349842072,2.439526081085205,< 0.05,12.842575323737751
R7,p118070,EXPA-S-R7-3,5432,20,4.69,3.68,0.134257972240448,1.525027871131897,< 0.05,11.358937169113975
R7,p118070,EXPA-S-R7-4,5433,30,4.75,3.6,0.0986492857336998,0.845608115196228,< 0.05,8.571862521933678
R7,p118070,EXPA-S-R7-5,5434,40,4.89,3.62,0.08413049578666687,0.5877735018730164,< 0.05,6.986449995058362
R7,p118070,EXPA-S-R7-6,5435,50,4.78,3.62,0.0837736427783966,0.578104555606842,< 0.05,6.900792856007004
M17,p113170,EXPA-S-M17-1,5436,5,4.78,3.79,0.3005724549293518,4.426527500152588,< 0.05,14.726989874015645
M17,p113170,EXPA-S-M17-2,5437,10,4.68,3.77,0.25149381160736084,3.449815273284912,< 0.05,13.717296864031232
M17,p113170,EXPA-S-M17-3,5438,20,4.65,3.78,0.20211273431777954,2.612900733947754,< 0.05,12.927937186973681
M17,p113170,EXPA-S-M17-4,5439,30,4.7,3.83,0.16174975037574768,1.8171285390853882,< 0.05,11.234196868088913
M17,p113170,EXPA-S-M17-5,5440,40,4.74,3.83,0.10645943135023117,1.1178252696990967,< 0.05,10.500011652529547
M17,p113170,EXPA-S-M17-6,5441,50,4.87,3.88,0.08300915360450745,0.7488775849342346,< 0.05,9.021626560634756
J19,p110190,EXPA-S-J19-1,5442,5,4.77,3.85,0.30406299233436584,3.9336636066436768,< 0.05,12.937002219322979
J19,p110190,EXPA-S-J19-2,5443,10,4.78,3.85,0.264072448015213,3.2340097427368164,< 0.05,12.246676118784295
J19,p110190,EXPA-S-J19-3,5444,20,4.7,3.84,0.1709902286529541,1.9227182865142822,< 0.05,11.2446091315351
J19,p110190,EXPA-S-J19-4,5445,30,4.7,3.83,0.11890459805727005,1.0877269506454468,< 0.05,9.147896451586728
J19,p110190,EXPA-S-J19-5,5446,40,4.6,3.82,0.10165324062108994,0.7689141035079956,< 0.05,7.5640884521734515
J19,p110190,EXPA-S-J19-6,5447,50,4.79,3.86,0.09093967080116272,0.6401047110557556,< 0.05,7.038784123766275
U17,p121170,EXPA-S-U17-1,5448,5,4.5,3.57,0.2541345953941345,4.0965070724487305,< 0.05,16.119438859142743
U17,p121170,EXPA-S-U17-2,5449,10,4.55,3.62,0.18194632232189178,2.763836145401001,< 0.05,15.190393024330211
U17,p121170,EXPA-S-U17-3,5450,20,4.51,3.62,0.12816734611988068,1.7711573839187622,< 0.05,13.819100087023095
U17,p121170,EXPA-S-U17-4,5451,30,4.57,3.6,0.08489977568387985,0.875063955783844,< 0.05,10.307023178036438
U17,p121170,EXPA-S-U17-5,5452,40,4.66,3.68,0.07218971848487854,0.5233600735664368,< 0.05,7.249786874789713
U17,p121170,EXPA-S-U17-6,5453,50,4.78,3.7,0.0600898340344429,0.4084692895412445,< 0.05,6.797643829522211
M9,p113090,EXPA-S-M9-1,5454,5,4.77,3.74,0.27763596177101135,4.624873638153076,< 0.05,16.658049658450157
M9,p113090,EXPA-S-M9-2,5455,10,4.62,3.75,0.17343002557754517,2.2888104915618896,< 0.05,13.197313924966826
M9,p113090,EXPA-S-M9-3,5456,20,4.48,3.74,0.1285780817270279,1.441480278968811,< 0.05,11.210933151336658
M9,p113090,EXPA-S-M9-4,5457,30,4.79,3.77,0.08938144892454147,0.7424256205558777,< 0.05,8.306260745254376
M9,p113090,EXPA-S-M9-5,5458,40,4.91,3.82,0.08613589406013489,0.5938000679016113,< 0.05,6.893758686559356
M9,p113090,EXPA-S-M9-6,5459,50,4.88,3.82,0.07872812449932098,0.6002762913703918,< 0.05,7.624674094396458
Q6,p117060,EXPA-S-Q6-1,5460,5,4.89,3.81,0.27100953459739685,3.592463970184326,< 0.05,13.255858232151043
Q6,p117060,EXPA-S-Q6-2,5461,10,4.8,3.75,0.2026502639055252,2.4597437381744385,< 0.05,12.137875819994795
Q6,p117060,EXPA-S-Q6-3,5462,20,4.64,3.7,0.14583010971546173,1.488051414489746,< 0.05,10.20400668554098
Q6,p117060,EXPA-S-Q6-4,5463,30,4.66,3.63,0.11374061554670334,1.0240226984024048,< 0.05,9.003140113849025
Q6,p117060,EXPA-S-Q6-5,5464,40,4.69,3.61,0.09578892588615417,0.7466294765472412,< 0.05,7.794528121493038
Q6,p117060,EXPA-S-Q6-6,5465,50,4.87,3.6,0.0851810947060585,0.5693924427032471,< 0.05,6.684493133929506
N10,p114100,EXPA-S-N10-1,5466,5,4.28,3.5,0.25602319836616516,4.766084671020508,< 0.05,18.61583130527117
N10,p114100,EXPA-S-N10-2,5467,10,4.21,3.54,0.15694768726825714,2.2637288570404053,< 0.05,14.423461068089578
N10,p114100,EXPA-S-N10-3,5468,20,4.21,3.57,0.11267437785863876,1.1751850843429565,< 0.05,10.429922992939384
N10,p114100,EXPA-S-N10-4,5469,30,4.51,3.68,0.08422725647687912,0.7058352828025818,< 0.05,8.380129097477344
N10,p114100,EXPA-S-N10-5,5470,40,4.6,3.74,0.07609223574399948,0.5508556962013245,< 0.05,7.239315428378172
N10,p114100,EXPA-S-N10-6,5471,50,4.68,3.83,0.069644033908844,0.3701535165309906,< 0.05,5.3149350454839945
K18,p111180,EXPA-S-K18-1,5472,5,4.59,3.84,0.24937723577022552,3.573387384414673,< 0.05,14.329244501319147
K18,p111180,EXPA-S-K18-2,5473,10,4.58,3.85,0.20691730082035065,2.734889268875122,< 0.05,13.217305938325586
K18,p111180,EXPA-S-K18-3,5474,20,4.52,3.87,0.14793546497821808,1.6612614393234253,< 0.05,11.2296361090157
K18,p111180,EXPA-S-K18-4,5475,30,4.58,3.89,0.10332555323839188,0.9544785022735596,< 0.05,9.237584240864354
K18,p111180,EXPA-S-K18-5,5476,40,4.65,3.96,0.07894998788833618,0.39092180132865906,< 0.05,4.951511859400964
K18,p111180,EXPA-S-K18-6,5477,50,4.73,3.95,0.07280341535806656,0.3775520622730255,< 0.05,5.185911408360776
J13,p110130,EXPA-S-J13-1,5478,5,4.76,3.83,0.30301496386528015,4.2786054611206055,< 0.05,14.120112771139794
J13,p110130,EXPA-S-J13-2,5479,10,4.59,3.75,0.2481704205274582,3.2483103275299072,< 0.05,13.08903099985079
J13,p110130,EXPA-S-J13-3,5480,20,4.64,3.73,0.22581544518470764,2.849233388900757,< 0.05,12.617531039872858
J13,p110130,EXPA-S-J13-4,5481,30,4.52,3.7,0.15281598269939423,1.650436520576477,< 0.05,10.800156445828486
J13,p110130,EXPA-S-J13-5,5482,40,4.55,3.71,0.10601024329662323,0.8684373497962952,< 0.05,8.192013552561649
J13,p110130,EXPA-S-J13-6,5483,50,4.64,3.78,0.09238171577453613,0.5735926628112793,< 0.05,6.208941433943176
P19,p116190,EXPA-S-P19-1,5484,5,4.26,3.5,0.30115875601768494,5.7846245765686035,< 0.05,19.20789105739603
P19,p116190,EXPA-S-P19-2,5485,10,4.28,3.53,0.19306576251983643,3.4609744548797607,< 0.05,17.926401914602362
P19,p116190,EXPA-S-P19-3,5486,20,4.33,3.55,0.12196429818868637,1.9172663688659668,< 0.05,15.71989834188884
P19,p116190,EXPA-S-P19-4,5487,30,4.38,3.6,0.09419368207454681,1.2106467485427856,< 0.05,12.852738335302096
P19,p116190,EXPA-S-P19-5,5488,40,4.51,3.66,0.09086058288812637,1.0915130376815796,< 0.05,12.013053438425807
P19,p116190,EXPA-S-P19-6,5489,50,4.72,3.76,0.07160253077745438,0.598153829574585,< 0.05,8.35380849084355
P23,p116230,EXPA-S-P23-1,5490,5,4.75,3.81,0.25341084599494934,3.7634482383728027,< 0.05,14.851172701770668
P23,p116230,EXPA-S-P23-2,5491,10,4.71,3.82,0.2009674608707428,2.792701244354248,< 0.05,13.896285658654179
P23,p116230,EXPA-S-P23-3,5492,20,4.67,3.83,0.15499213337898254,1.9313749074935913,< 0.05,12.461115705601948
P23,p116230,EXPA-S-P23-4,5493,30,4.71,3.83,0.10626418143510818,1.1320672035217285,< 0.05,10.653328226247547
P23,p116230,EXPA-S-P23-5,5494,40,4.8,3.81,0.08854793757200241,0.7805999517440796,< 0.05,8.815563333808173
P23,p116230,EXPA-S-P23-6,5495,50,4.94,3.83,0.0716216042637825,0.577297031879425,< 0.05,8.060375606126316
L21,p112210,EXPA-S-L21-1,5496,5,4.39,3.52,0.3098602592945099,6.508001327514648,< 0.05,21.003020336754613
L21,p112210,EXPA-S-L21-2,5497,10,4.58,3.66,0.1943235844373703,3.353586196899414,< 0.05,17.257741547991365
L21,p112210,EXPA-S-L21-3,5498,20,4.5,3.7,0.12710802257061005,1.6491258144378662,< 0.05,12.974207143547975
L21,p112210,EXPA-S-L21-4,5499,30,4.65,3.76,0.08446928858757019,0.9445794820785522,< 0.05,11.18251968109447
L21,p112210,EXPA-S-L21-5,5500,40,4.7,3.82,0.07797779142856598,0.6685348749160767,< 0.05,8.573400998776801
L21,p112210,EXPA-S-L21-6,5501,50,4.84,3.83,0.07153419405221939,0.4760589599609375,< 0.05,6.654984602376568
O17,p115170,EXPA-S-O17-1,5502,5,4.63,3.803,0.3240903317928314,4.462046146392822,< 0.05,13.767908847231828
O17,p115170,EXPA-S-O17-2,5503,10,4.69,3.78,0.2794171869754791,3.7981276512145996,< 0.05,13.593035175563172
O17,p115170,EXPA-S-O17-3,5504,20,4.61,3.78,0.1886199712753296,2.3595809936523438,< 0.05,12.50970921953991
O17,p115170,EXPA-S-O17-4,5505,30,4.54,3.78,0.13009758293628693,1.5752768516540527,< 0.05,12.108425199763456
O17,p115170,EXPA-S-O17-5,5506,40,4.63,3.8,0.1033557578921318,0.9006725549697876,< 0.05,8.71429491049529
O17,p115170,EXPA-S-O17-6,5507,50,4.71,3.83,0.08780159801244736,0.6521724462509155,< 0.05,7.427796999303578
Q25,p117250,EXPA-S-Q25-1,5508,5,4.56,3.62,0.22289055585861206,4.108523368835449,< 0.05,18.432918133335544
Q25,p117250,EXPA-S-Q25-2,5509,10,4.57,3.67,0.17580360174179077,2.848644971847534,< 0.05,16.203564338980062
Q25,p117250,EXPA-S-Q25-3,5510,20,4.52,3.72,0.12476110458374023,1.9626930952072144,< 0.05,15.731610438651138
Q25,p117250,EXPA-S-Q25-4,5511,30,4.61,3.7,0.09506690502166748,1.3513078689575195,< 0.05,14.214282758542858
Q25,p117250,EXPA-S-Q25-5,5512,40,4.69,3.71,0.08127405494451523,0.9913994669914246,< 0.05,12.1982281758704
Q25,p117250,EXPA-S-Q25-6,5513,50,4.87,3.77,0.07445742934942245,0.7346799373626709,< 0.05,9.867113917066352
R8,p118080,EXPA-S-R8-1,5514,5,4.83,3.74,0.2899177372455597,3.966235637664795,< 0.05,13.680555302849243
R8,p118080,EXPA-S-R8-2,5515,10,4.69,3.7,0.2294991910457611,2.7853806018829346,< 0.05,12.136777429108855
R8,p118080,EXPA-S-R8-3,5516,20,4.66,3.66,0.16079026460647583,1.6974966526031494,< 0.05,10.55721039304007
R8,p118080,EXPA-S-R8-4,5517,30,4.68,3.65,0.12622912228107452,1.1436835527420044,< 0.05,9.060377922896137
R8,p118080,EXPA-S-R8-5,5518,40,4.74,3.69,0.11461805552244186,0.8382576107978821,< 0.05,7.313486579204389
R8,p118080,EXPA-S-R8-6,5519,50,4.84,3.78,0.08571170270442963,0.4799916744232178,< 0.05,5.600071627073295
U18,p121180,EXPA-S-U18-1,5520,5,4.43,3.59,0.22540663182735443,3.5258734226226807,< 0.05,15.64227899613553
U18,p121180,EXPA-S-U18-2,5521,10,4.37,3.6,0.17644691467285156,2.4748618602752686,< 0.05,14.026098812007481
U18,p121180,EXPA-S-U18-3,5522,20,4.29,3.62,0.1264866143465042,1.489843487739563,< 0.05,11.778665240087824
U18,p121180,EXPA-S-U18-4,5523,30,4.41,3.6,0.11212209612131119,1.1979501247406006,< 0.05,10.6843357926922
U18,p121180,EXPA-S-U18-5,5524,40,4.48,3.6,0.11034540832042694,1.0662919282913208,< 0.05,9.663219743543518
U18,p121180,EXPA-S-U18-6,5525,50,4.54,3.61,0.09418400377035141,0.8593302369117737,< 0.05,9.123951016215834
L5,p112050,EXPA-S-L5-1,5526,5,4.43,3.49,0.3190286457538605,6.422731399536133,< 0.05,20.132146391930743
L5,p112050,EXPA-S-L5-2,5527,10,4.41,3.6,0.16071918606758118,2.270845890045166,< 0.05,14.129276943266081
L5,p112050,EXPA-S-L5-3,5528,20,4.44,3.61,0.13291849195957184,1.5141013860702515,< 0.05,11.391201959549592
L5,p112050,EXPA-S-L5-4,5529,30,4.59,3.64,0.09023486822843552,0.6255477666854858,< 0.05,6.932439521071505
L5,p112050,EXPA-S-L5-5,5530,40,4.73,3.71,0.07729964703321457,0.3968788683414459,< 0.05,5.134290822452432
L5,p112050,EXPA-S-L5-6,5531,50,4.86,3.83,0.07419373840093613,0.2838538587093353,< 0.05,3.8258465583094794
W14,p123140,EXPA-S-W14-1,5532,5,5.1,4.01,0.21867677569389343,2.5999536514282227,< 0.05,11.889482288085642
W14,p123140,EXPA-S-W14-2,5533,10,5.11,3.95,0.1783515065908432,2.002955198287964,< 0.05,11.230380031960987
W14,p123140,EXPA-S-W14-3,5534,20,5.08,3.9,0.13966234028339386,1.4210436344146729,< 0.05,10.174851943130713
W14,p123140,EXPA-S-W14-4,5535,30,5.05,3.87,0.1284985989332199,1.0503337383270264,< 0.05,8.17389253304528
W14,p123140,EXPA-S-W14-5,5536,40,5.18,3.86,0.10139141976833344,0.6820581555366516,< 0.05,6.7269810117568944
W14,p123140,EXPA-S-W14-6,5537,50,5.14,3.88,0.09573942422866821,0.6394005417823792,< 0.05,6.678550105494755
T16,p120160,EXPA-S-T16-1,5538,5,4.6,3.63,0.25521400570869446,3.9857969284057617,< 0.05,15.617469414884766
T16,p120160,EXPA-S-T16-2,5539,10,4.56,3.64,0.23066788911819458,3.585123062133789,< 0.05,15.542358651822433
T16,p120160,EXPA-S-T16-3,5540,20,4.52,3.63,0.18472236394882202,2.6271355152130127,< 0.05,14.222076087878941
T16,p120160,EXPA-S-T16-4,5541,30,4.54,3.64,0.1295759081840515,1.799506425857544,< 0.05,13.887662074507698
T16,p120160,EXPA-S-T16-5,5542,40,4.64,3.63,0.09694375097751617,1.1561224460601807,< 0.05,11.925703662202178
T16,p120160,EXPA-S-T16-6,5543,50,4.66,3.65,0.09943728893995285,0.9059581756591797,< 0.05,9.110849514473994
O28,p115280,EXPA-S-O28-1,5544,5,4.81,3.73,0.19371934235095978,3.2058088779449463,< 0.05,16.548728893251187
O28,p115280,EXPA-S-O28-2,5545,10,4.9,3.76,0.1599578708410263,2.626821279525757,< 0.05,16.42195701727248
O28,p115280,EXPA-S-O28-3,5546,20,4.94,3.78,0.13890235126018524,2.0979278087615967,< 0.05,15.10361624355702
O28,p115280,EXPA-S-O28-4,5547,30,5.01,3.78,0.11778026819229126,1.4687368869781494,< 0.05,12.470143849394619
O28,p115280,EXPA-S-O28-5,5548,40,5.28,3.79,0.055772848427295685,0.4899028241634369,< 0.05,8.783894636510523
O28,p115280,EXPA-S-O28-6,5549,50,5.43,3.9,0.03523886948823929,0.26881352066993713,< 0.05,7.6283241935344055
W15,p123150,EXPA-S-W15-1,5550,5,5.46,4.49,0.3005138039588928,3.9098241329193115,< 0.05,13.010464349431798
W15,p123150,EXPA-S-W15-2,5551,10,5.2,4.1,0.23417066037654877,2.680556058883667,< 0.05,11.44701925755048
W15,p123150,EXPA-S-W15-3,5552,20,5.17,4.11,0.18838761746883392,2.069647789001465,< 0.05,10.986113720260086
W15,p123150,EXPA-S-W15-4,5553,30,5.07,4.05,0.13435791432857513,1.2969459295272827,< 0.05,9.652917998976777
W15,p123150,EXPA-S-W15-5,5554,40,4.97,3.98,0.12477342784404755,1.1376001834869385,< 0.05,9.117327327969285
W15,p123150,EXPA-S-W15-6,5555,50,4.84,3.92,0.1358613520860672,1.211844563484192,< 0.05,8.919715171953367
G18,p107180,EXPA-S-G18-1,5865,5,4.88,3.7,0.270554780960083,3.6486446857452393,< 0.05,13.485788988085009
G18,p107180,EXPA-S-G18-2,5866,10,4.78,3.69,0.21238212287425995,2.806197166442871,< 0.05,13.212963165003627
G18,p107180,EXPA-S-G18-3,5867,20,4.75,3.68,0.1738862544298172,2.2362356185913086,< 0.05,12.860335774808945
G18,p107180,EXPA-S-G18-4,5868,30,4.66,3.66,0.12668377161026,1.4629058837890625,< 0.05,11.547697587419973
G18,p107180,EXPA-S-G18-5,5869,40,4.84,3.58,0.08951297402381897,0.7969378232955933,< 0.05,8.90304262579335
G18,p107180,EXPA-S-G18-6,5870,50,4.89,3.57,0.07700186967849731,0.5136988759040833,< 0.05,6.671251984515553
Q10,p117100,EXPA-S-Q10-1,5871,5,4.93,3.81,0.28843510150909424,3.718550443649292,< 0.05,12.89215641298099
