Samplenr,Seedlingnr,Plot,Record,Date,Planted_Species,Density,Treatment,Dead,Height_P,Height_G,Leaves_Liv,Leaves_Dam,Leaves_Dead,Damage_pro,Biomass_Above,Biomass_Below
173.21.1,173.21,173,1,August_2015,Q.serrata,25,Light,0,,32.5,10,,,,,
173.21.2,173.21,173,2,September_2015,Q.serrata,25,Light,0,34.5,34.5,27,27,0,45,,
173.21.0,173.21,173,0,July_2015,Q.serrata,25,Light,0,32.5,,8,,,,,
173.21.3,173.21,173,3,September_2016,Q.serrata,25,Light,0,10,,7,7,,10,2.16,3.34
173.22.3,173.22,173,3,September_2016,Q.serrata,25,Light,0,53,,12,12,,5,1.05,2.33
173.22.1,173.22,173,1,August_2015,Q.serrata,25,Light,0,,27.3,15,,,,,
173.22.0,173.22,173,0,July_2015,Q.serrata,25,Light,0,26.3,,12,,,,,
173.22.2,173.22,173,2,September_2015,Q.serrata,25,Light,0,30,30,8,8,1,15,,
173.23.1,173.23,173,1,August_2015,Q.serrata,25,Light,0,,33.2,16,,,,,
173.23.3,173.23,173,3,September_2016,Q.serrata,25,Light,0,63,,18,18,,10,5.1,7.04
173.23.0,173.23,173,0,July_2015,Q.serrata,25,Light,0,30.4,,11,,,,,
173.23.2,173.23,173,2,September_2015,Q.serrata,25,Light,0,40.5,40.5,24,24,1,25,,
173.24.0,173.24,173,0,July_2015,Q.serrata,25,Light,0,29.2,,10,,,,,
173.24.1,173.24,173,1,August_2015,Q.serrata,25,Light,0,,29.2,9,,,,,
173.24.3,173.24,173,3,September_2016,Q.serrata,25,Light,0,21,,8,7,,15,1.02,1.06
173.24.2,173.24,173,2,September_2015,Q.serrata,25,Light,0,25,25,17,17,0,15,,
173.25.3,173.25,173,3,September_2016,Q.serrata,25,Light,1,,,,,,,,
173.25.1,173.25,173,1,August_2015,Q.serrata,25,Light,0,,22.2,2,,,,,
173.25.2,173.25,173,2,September_2015,Q.serrata,25,Light,1,,,,,,,,
173.25.0,173.25,173,0,July_2015,Q.serrata,25,Light,0,21.1,,10,,,,,
174.01.1,174.01,174,1,August_2015,C.sclerophylla,4,Light,0,,3.2,4,,,,,
174.01.3,174.01,174,3,September_2016,C.sclerophylla,4,Light,1,,,,,,,,
174.01.0,174.01,174,0,July_2015,C.sclerophylla,4,Light,0,2.9,,3,,,,,
174.01.2,174.01,174,2,September_2015,C.sclerophylla,4,Light,0,10,10,8,6,0,1,,
174.02.3,174.02,174,3,September_2016,C.sclerophylla,4,Light,1,,,,,,,,
174.02.2,174.02,174,2,September_2015,C.sclerophylla,4,Light,0,6.5,6.5,3,1,0,0.1,,
174.02.1,174.02,174,1,August_2015,C.sclerophylla,4,Light,0,,4.1,4,,,,,
174.02.0,174.02,174,0,July_2015,C.sclerophylla,4,Light,0,4.4,,3,,,,,
174.03.3,174.03,174,3,September_2016,C.sclerophylla,4,Light,1,,,,,,,,
174.03.0,174.03,174,0,July_2015,C.sclerophylla,4,Light,0,4,,4,,,,,
174.03.2,174.03,174,2,September_2015,C.sclerophylla,4,Light,0,7,7,6,5,0,3,,
174.03.1,174.03,174,1,August_2015,C.sclerophylla,4,Light,0,,3.9,1,,,,,
174.04.1,174.04,174,1,August_2015,C.sclerophylla,4,Light,0,,7.5,7,,,,,
174.04.3,174.04,174,3,September_2016,C.sclerophylla,4,Light,1,,,,,,,,
174.04.0,174.04,174,0,July_2015,C.sclerophylla,4,Light,0,6.7,,5,,,,,
174.04.2,174.04,174,2,September_2015,C.sclerophylla,4,Light,0,3.5,3.5,4,4,0,2,,
175.01.2,175.01,175,2,September_2015,L.glaber,9,Light,1,,,,,,,,
175.01.3,175.01,175,3,September_2016,L.glaber,9,Light,1,,,,,,,,
175.01.0,175.01,175,0,July_2015,L.glaber,9,Light,0,11.6,,2,,,,,
175.01.1,175.01,175,1,August_2015,L.glaber,9,Light,0,,11.5,3,,,,,
175.02.2,175.02,175,2,September_2015,L.glaber,9,Light,0,15.8,15.8,7,4,1,0.1,,
175.02.0,175.02,175,0,July_2015,L.glaber,9,Light,0,15.7,,3,,,,,
175.02.3,175.02,175,3,September_2016,L.glaber,9,Light,0,27,,57,42,,8,4.76,1.02
175.02.1,175.02,175,1,August_2015,L.glaber,9,Light,0,,16,3,,,,,
175.03.0,175.03,175,0,July_2015,L.glaber,9,Light,0,17.2,,3,,,,,
175.03.3,175.03,175,3,September_2016,L.glaber,9,Light,0,60,,134,132,,10,13.9,5.63
175.03.2,175.03,175,2,September_2015,L.glaber,9,Light,0,19.1,19.1,24,18,0,0.1,,
175.03.1,175.03,175,1,August_2015,L.glaber,9,Light,0,,17.1,3,,,,,
175.04.3,175.04,175,3,September_2016,L.glaber,9,Light,1,,,,,,,,
175.04.1,175.04,175,1,August_2015,L.glaber,9,Light,1,,,,,,,,
175.04.0,175.04,175,0,July_2015,L.glaber,9,Light,1,,,,,,,,
175.04.2,175.04,175,2,September_2015,L.glaber,9,Light,1,,,,,,,,
175.05.2,175.05,175,2,September_2015,L.glaber,9,Light,0,15,15,6,6,0,1,,
175.05.3,175.05,175,3,September_2016,L.glaber,9,Light,0,22.5,,3,3,,25,0.47,0.71
175.05.0,175.05,175,0,July_2015,L.glaber,9,Light,0,12.4,,3,,,,,
175.05.1,175.05,175,1,August_2015,L.glaber,9,Light,0,,12.6,5,,,,,
175.06.2,175.06,175,2,September_2015,L.glaber,9,Light,1,,,,,,,,
175.06.0,175.06,175,0,July_2015,L.glaber,9,Light,0,13,,1,,,,,
175.06.3,175.06,175,3,September_2016,L.glaber,9,Light,1,,,,,,,,
175.06.1,175.06,175,1,August_2015,L.glaber,9,Light,1,,,,,,,,
175.07.0,175.07,175,0,July_2015,L.glaber,9,Light,0,14.1,,5,,,,,
175.07.3,175.07,175,3,September_2016,L.glaber,9,Light,1,,,,,,,,
175.07.2,175.07,175,2,September_2015,L.glaber,9,Light,0,19.5,19.5,5,3,0,45,,
175.07.1,175.07,175,1,August_2015,L.glaber,9,Light,0,,16,11,,,,,
175.08.0,175.08,175,0,July_2015,L.glaber,9,Light,0,12.3,,5,,,,,
175.08.3,175.08,175,3,September_2016,L.glaber,9,Light,0,21,,9,7,,20,0.53,0.21
175.08.2,175.08,175,2,September_2015,L.glaber,9,Light,0,17,17,5,3,0,25,,
175.08.1,175.08,175,1,August_2015,L.glaber,9,Light,0,,13.1,7,,,,,
175.09.3,175.09,175,3,September_2016,L.glaber,9,Light,0,21,,27,25,,8,1.88,0.55
175.09.0,175.09,175,0,July_2015,L.glaber,9,Light,0,15.2,,0,,,,,
175.09.1,175.09,175,1,August_2015,L.glaber,9,Light,1,,,,,,,,
175.09.2,175.09,175,2,September_2015,L.glaber,9,Light,0,15.7,15.7,6,3,0,0.5,,
176.01.3,176.01,176,3,September_2016,L.glaber,25,Shadow,0,13,,7,6,,30,0.56,0.13
176.01.2,176.01,176,2,September_2015,L.glaber,25,Shadow,0,20.2,20.2,4,1,0,0.1,,
176.01.0,176.01,176,0,July_2015,L.glaber,25,Shadow,0,18.5,,4,,,,,
176.01.1,176.01,176,1,August_2015,L.glaber,25,Shadow,0,,19.3,0,,,,,
176.02.1,176.02,176,1,August_2015,L.glaber,25,Shadow,0,,12.7,5,,,,,
176.02.3,176.02,176,3,September_2016,L.glaber,25,Shadow,0,32,,19,15,,3,1.94,0.6
176.02.2,176.02,176,2,September_2015,L.glaber,25,Shadow,0,16.4,16.4,6,4,0,7,,
176.02.0,176.02,176,0,July_2015,L.glaber,25,Shadow,0,12.1,,3,,,,,
176.03.2,176.03,176,2,September_2015,L.glaber,25,Shadow,1,,,,,,,,
176.03.1,176.03,176,1,August_2015,L.glaber,25,Shadow,0,,17.8,15,,,,,
176.03.3,176.03,176,3,September_2016,L.glaber,25,Shadow,1,,,,,,,,
176.03.0,176.03,176,0,July_2015,L.glaber,25,Shadow,0,16.9,,11,,,,,
176.04.2,176.04,176,2,September_2015,L.glaber,25,Shadow,0,18,18,4,4,0,20,,
176.04.1,176.04,176,1,August_2015,L.glaber,25,Shadow,1,,,,,,,,
176.04.3,176.04,176,3,September_2016,L.glaber,25,Shadow,0,23,,13,13,,20,1.54,0.55
176.04.0,176.04,176,0,July_2015,L.glaber,25,Shadow,0,24.2,,1,,,,,
176.05.2,176.05,176,2,September_2015,L.glaber,25,Shadow,1,,,,,,,,
176.05.0,176.05,176,0,July_2015,L.glaber,25,Shadow,0,8.3,,2,,,,,
176.05.3,176.05,176,3,September_2016,L.glaber,25,Shadow,1,,,,,,,,
176.05.1,176.05,176,1,August_2015,L.glaber,25,Shadow,0,,8.9,3,,,,,
176.06.2,176.06,176,2,September_2015,L.glaber,25,Shadow,0,15,17.8,3,1,0,20,,
176.06.3,176.06,176,3,September_2016,L.glaber,25,Shadow,0,23,,14,8,,2,0.88,0.26
176.06.0,176.06,176,0,July_2015,L.glaber,25,Shadow,0,11.3,,3,,,,,
176.06.1,176.06,176,1,August_2015,L.glaber,25,Shadow,0,,11.5,4,,,,,
176.07.2,176.07,176,2,September_2015,L.glaber,25,Shadow,0,18.2,18.2,5,4,0,10,,
176.07.0,176.07,176,0,July_2015,L.glaber,25,Shadow,0,16.6,,8,,,,,
176.07.3,176.07,176,3,September_2016,L.glaber,25,Shadow,0,30,,20,17,,25,1.52,0.54
176.07.1,176.07,176,1,August_2015,L.glaber,25,Shadow,0,,17.2,10,,,,,
176.08.3,176.08,176,3,September_2016,L.glaber,25,Shadow,0,33,,17,14,,15,2.98,0.69
176.08.2,176.08,176,2,September_2015,L.glaber,25,Shadow,0,13.6,13.6,4,2,0,1,,
176.08.1,176.08,176,1,August_2015,L.glaber,25,Shadow,0,,13.9,3,,,,,
176.08.0,176.08,176,0,July_2015,L.glaber,25,Shadow,0,13.4,,1,,,,,
176.09.2,176.09,176,2,September_2015,L.glaber,25,Shadow,0,11.5,11.5,3,3,0,0.5,,
176.09.0,176.09,176,0,July_2015,L.glaber,25,Shadow,0,12.5,,1,,,,,
176.09.3,176.09,176,3,September_2016,L.glaber,25,Shadow,0,22,,15,12,,5,1.47,0.57
176.09.1,176.09,176,1,August_2015,L.glaber,25,Shadow,0,,12.5,2,,,,,
176.1.2,176.1,176,2,September_2015,L.glaber,25,Shadow,0,21.1,21.1,7,5,0,6,,
176.1.3,176.1,176,3,September_2016,L.glaber,25,Shadow,0,32,,17,10,,4,1.61,0.51
176.1.0,176.1,176,0,July_2015,L.glaber,25,Shadow,0,11.8,,0,,,,,
176.1.1,176.1,176,1,August_2015,L.glaber,25,Shadow,1,,,,,,,,
176.11.2,176.11,176,2,September_2015,L.glaber,25,Shadow,0,14.9,14.9,5,4,0,0.1,,
176.11.0,176.11,176,0,July_2015,L.glaber,25,Shadow,0,16.4,,3,,,,,
176.11.3,176.11,176,3,September_2016,L.glaber,25,Shadow,0,28,,18,10,,1,1.57,0.51
176.11.1,176.11,176,1,August_2015,L.glaber,25,Shadow,0,,16.7,6,,,,,
176.12.3,176.12,176,3,September_2016,L.glaber,25,Shadow,0,19,,5,2,,0.1,0.71,0.44
176.12.0,176.12,176,0,July_2015,L.glaber,25,Shadow,0,15.2,,0,,,,,
176.12.2,176.12,176,2,September_2015,L.glaber,25,Shadow,0,18.7,19,5,5,0,5,,
176.12.1,176.12,176,1,August_2015,L.glaber,25,Shadow,0,,12.5,0,,,,,
176.13.3,176.13,176,3,September_2016,L.glaber,25,Shadow,0,40,,26,18,,5,2.67,1.08
176.13.0,176.13,176,0,July_2015,L.glaber,25,Shadow,0,14,,3,,,,,
176.13.2,176.13,176,2,September_2015,L.glaber,25,Shadow,0,16,16,5,3,0,3,,
176.13.1,176.13,176,1,August_2015,L.glaber,25,Shadow,0,,14.5,5,,,,,
176.14.2,176.14,176,2,September_2015,L.glaber,25,Shadow,1,3,,,,,,,
176.14.3,176.14,176,3,September_2016,L.glaber,25,Shadow,1,,,,,,,,
176.14.0,176.14,176,0,July_2015,L.glaber,25,Shadow,0,15.3,,5,,,,,
176.14.1,176.14,176,1,August_2015,L.glaber,25,Shadow,0,,17.7,5,,,,,
176.15.3,176.15,176,3,September_2016,L.glaber,25,Shadow,0,34,,24,22,,5,4.5,2.03
176.15.2,176.15,176,2,September_2015,L.glaber,25,Shadow,0,20.5,20.5,13,9,2,0.5,,
176.15.1,176.15,176,1,August_2015,L.glaber,25,Shadow,0,,12.3,5,,,,,
176.15.0,176.15,176,0,July_2015,L.glaber,25,Shadow,0,11.5,,2,,,,,
176.16.3,176.16,176,3,September_2016,L.glaber,25,Shadow,1,,,,,,,,
176.16.2,176.16,176,2,September_2015,L.glaber,25,Shadow,1,1,,,,,,,
176.16.1,176.16,176,1,August_2015,L.glaber,25,Shadow,0,,19.9,4,,,,,
176.16.0,176.16,176,0,July_2015,L.glaber,25,Shadow,0,19.5,,2,,,,,
176.17.2,176.17,176,2,September_2015,L.glaber,25,Shadow,0,18.7,18.7,5,2,0,0.1,,
176.17.1,176.17,176,1,August_2015,L.glaber,25,Shadow,0,,10.1,3,,,,,
176.17.0,176.17,176,0,July_2015,L.glaber,25,Shadow,0,10.1,,1,,,,,
176.17.3,176.17,176,3,September_2016,L.glaber,25,Shadow,0,35,,21,16,,1,3.03,0.98
176.18.2,176.18,176,2,September_2015,L.glaber,25,Shadow,0,16,16,6,5,0,2,,
176.18.3,176.18,176,3,September_2016,L.glaber,25,Shadow,0,30,,15,12,,1,1.35,0.36
176.18.0,176.18,176,0,July_2015,L.glaber,25,Shadow,0,11.6,,1,,,,,
176.18.1,176.18,176,1,August_2015,L.glaber,25,Shadow,0,,10.5,2,,,,,
176.19.3,176.19,176,3,September_2016,L.glaber,25,Shadow,0,48,,24,23,,1,5.19,2.44
176.19.2,176.19,176,2,September_2015,L.glaber,25,Shadow,0,20.3,20.3,12,11,0,1,,
176.19.1,176.19,176,1,August_2015,L.glaber,25,Shadow,0,,11.2,2,,,,,
176.19.0,176.19,176,0,July_2015,L.glaber,25,Shadow,0,12.8,,2,,,,,
176.2.3,176.2,176,3,September_2016,L.glaber,25,Shadow,0,23,,13,13,,2,1.29,0.6
176.2.2,176.2,176,2,September_2015,L.glaber,25,Shadow,0,13.7,13.7,7,3,0,0.1,,
176.2.1,176.2,176,1,August_2015,L.glaber,25,Shadow,0,,13.1,1,,,,,
176.2.0,176.2,176,0,July_2015,L.glaber,25,Shadow,0,16.7,,1,,,,,
176.21.2,176.21,176,2,September_2015,L.glaber,25,Shadow,0,9.9,9.9,5,2,0,10,,
176.21.3,176.21,176,3,September_2016,L.glaber,25,Shadow,0,17,,13,13,,5,0.55,0.23
176.21.0,176.21,176,0,July_2015,L.glaber,25,Shadow,0,21.4,,2,,,,,
176.21.1,176.21,176,1,August_2015,L.glaber,25,Shadow,1,,,,,,,,
176.22.2,176.22,176,2,September_2015,L.glaber,25,Shadow,1,1,,,,,,,
176.22.3,176.22,176,3,September_2016,L.glaber,25,Shadow,1,,,,,,,,
176.22.0,176.22,176,0,July_2015,L.glaber,25,Shadow,0,12.8,,3,,,,,
176.22.1,176.22,176,1,August_2015,L.glaber,25,Shadow,0,,13.3,4,,,,,
176.23.3,176.23,176,3,September_2016,L.glaber,25,Shadow,0,42,,36,36,,2,5.4,2.6
176.23.2,176.23,176,2,September_2015,L.glaber,25,Shadow,0,21.5,21.5,14,2,0,0.1,,
176.23.1,176.23,176,1,August_2015,L.glaber,25,Shadow,1,,,,,,,,
176.23.0,176.23,176,0,July_2015,L.glaber,25,Shadow,0,12,,0,,,,,
176.24.3,176.24,176,3,September_2016,L.glaber,25,Shadow,1,,,,,,,,
176.24.2,176.24,176,2,September_2015,L.glaber,25,Shadow,0,15.1,15.1,8,6,0,0.1,,
176.24.1,176.24,176,1,August_2015,L.glaber,25,Shadow,0,,15.5,4,,,,,
176.24.0,176.24,176,0,July_2015,L.glaber,25,Shadow,0,15.9,,2,,,,,
176.25.2,176.25,176,2,September_2015,L.glaber,25,Shadow,0,16.3,17.4,1,1,2,8,,
176.25.3,176.25,176,3,September_2016,L.glaber,25,Shadow,0,20,,4,4,,2,,
176.25.0,176.25,176,0,July_2015,L.glaber,25,Shadow,0,13,,1,,,,,
176.25.1,176.25,176,1,August_2015,L.glaber,25,Shadow,0,,13.2,1,,,,,
177.01.0,177.01,177,0,July_2015,C.glauca,1,Light,0,14.5,,0,,,,,
177.01.3,177.01,177,3,September_2016,C.glauca,1,Light,1,,,,,,,,
177.01.2,177.01,177,2,September_2015,C.glauca,1,Light,1,2,,,,,,,
177.01.1,177.01,177,1,August_2015,C.glauca,1,Light,1,,,,,,,,
178.01.3,178.01,178,3,September_2016,C.glauca,4,Light,1,,,,,,,,
178.01.2,178.01,178,2,September_2015,C.glauca,4,Light,1,,,,,,,,
178.01.1,178.01,178,1,August_2015,C.glauca,4,Light,0,,12.5,3,,,,,
178.01.0,178.01,178,0,July_2015,C.glauca,4,Light,0,12.3,,3,,,,,
178.02.3,178.02,178,3,September_2016,C.glauca,4,Light,1,,,,,,,,
178.02.2,178.02,178,2,September_2015,C.glauca,4,Light,0,0,14.7,,,,,,
178.02.1,178.02,178,1,August_2015,C.glauca,4,Light,0,,13.4,2,,,,,
178.02.0,178.02,178,0,July_2015,C.glauca,4,Light,0,12.5,,2,,,,,
178.03.2,178.03,178,2,September_2015,C.glauca,4,Light,0,14.5,14.5,1,1,0,8,,
178.03.3,178.03,178,3,September_2016,C.glauca,4,Light,1,,,,,,,,
178.03.0,178.03,178,0,July_2015,C.glauca,4,Light,0,9.4,,0,,,,,
178.03.1,178.03,178,1,August_2015,C.glauca,4,Light,0,,5.6,0,,,,,
178.04.2,178.04,178,2,September_2015,C.glauca,4,Light,0,15.9,15.9,3,3,0,1,,
178.04.1,178.04,178,1,August_2015,C.glauca,4,Light,1,,,,,,,,
178.04.3,178.04,178,3,September_2016,C.glauca,4,Light,0,12,,3,3,,60,,
178.04.0,178.04,178,0,July_2015,C.glauca,4,Light,0,17.8,,1,,,,,
179.01.2,179.01,179,2,September_2015,C.fargesii,9,Light,0,10.5,10.5,8,7,0,4,,
179.01.1,179.01,179,1,August_2015,C.fargesii,9,Light,0,,8.1,3,,,,,
179.01.3,179.01,179,3,September_2016,C.fargesii,9,Light,1,,,,,,,,
179.01.0,179.01,179,0,July_2015,C.fargesii,9,Light,0,7.3,,2,,,,,
179.02.3,179.02,179,3,September_2016,C.fargesii,9,Light,1,,,,,,,,
179.02.2,179.02,179,2,September_2015,C.fargesii,9,Light,1,,,,,,,,
179.02.1,179.02,179,1,August_2015,C.fargesii,9,Light,0,,16.4,9,,,,,
179.02.0,179.02,179,0,July_2015,C.fargesii,9,Light,0,17,,8,,,,,
179.03.2,179.03,179,2,September_2015,C.fargesii,9,Light,0,19.3,19.3,13,10,0,6,,
179.03.3,179.03,179,3,September_2016,C.fargesii,9,Light,1,,,,,,,,
179.03.0,179.03,179,0,July_2015,C.fargesii,9,Light,0,17.2,,1,,,,,
179.03.1,179.03,179,1,August_2015,C.fargesii,9,Light,0,,17.2,3,,,,,
179.04.2,179.04,179,2,September_2015,C.fargesii,9,Light,1,,,,,,,,
179.04.3,179.04,179,3,September_2016,C.fargesii,9,Light,1,,,,,,,,
179.04.0,179.04,179,0,July_2015,C.fargesii,9,Light,0,8.1,,2,,,,,
179.04.1,179.04,179,1,August_2015,C.fargesii,9,Light,0,,9,7,,,,,
179.05.3,179.05,179,3,September_2016,C.fargesii,9,Light,1,,,,,,,,
179.05.2,179.05,179,2,September_2015,C.fargesii,9,Light,0,12.3,17.3,4,4,0,1,,
179.05.1,179.05,179,1,August_2015,C.fargesii,9,Light,0,,8.1,3,,,,,
179.05.0,179.05,179,0,July_2015,C.fargesii,9,Light,0,14.9,,2,,,,,
179.06.3,179.06,179,3,September_2016,C.fargesii,9,Light,0,13,,19,17,,15,0.94,0.64
179.06.2,179.06,179,2,September_2015,C.fargesii,9,Light,0,13,13,11,11,0,0.8,,
179.06.1,179.06,179,1,August_2015,C.fargesii,9,Light,1,,,,,,,,
179.06.0,179.06,179,0,July_2015,C.fargesii,9,Light,0,7.3,,1,,,,,
179.07.2,179.07,179,2,September_2015,C.fargesii,9,Light,0,19.5,19.5,4,4,0,7,,
179.07.3,179.07,179,3,September_2016,C.fargesii,9,Light,1,,,,,,,,
179.07.0,179.07,179,0,July_2015,C.fargesii,9,Light,0,16,,1,,,,,
179.07.1,179.07,179,1,August_2015,C.fargesii,9,Light,0,,15.5,5,,,,,
179.08.2,179.08,179,2,September_2015,C.fargesii,9,Light,0,21.2,21.2,13,12,0,20,,
179.08.3,179.08,179,3,September_2016,C.fargesii,9,Light,0,0,,0,0,,0,,
179.08.0,179.08,179,0,July_2015,C.fargesii,9,Light,0,12.5,,1,,,,,
179.08.1,179.08,179,1,August_2015,C.fargesii,9,Light,1,,,,,,,,
179.09.3,179.09,179,3,September_2016,C.fargesii,9,Light,1,,,,,,,,
179.09.0,179.09,179,0,July_2015,C.fargesii,9,Light,0,8.2,,4,,,,,
179.09.1,179.09,179,1,August_2015,C.fargesii,9,Light,0,,8.5,4,,,,,
179.09.2,179.09,179,2,September_2015,C.fargesii,9,Light,0,0,10.8,3,,,,,
180.01.3,180.01,180,3,September_2016,C.sclerophylla,25,Shadow,0,47,,22,17,,5,3.38,0.86
180.01.2,180.01,180,2,September_2015,C.sclerophylla,25,Shadow,0,8,8,5,5,3,,,
180.01.0,180.01,180,0,July_2015,C.sclerophylla,25,Shadow,0,1.8,,2,,,,,
180.01.1,180.01,180,1,August_2015,C.sclerophylla,25,Shadow,0,,1.9,2,,,,,
180.02.3,180.02,180,3,September_2016,C.sclerophylla,25,Shadow,0,58,,33,31,,5,5.9,1.97
180.02.2,180.02,180,2,September_2015,C.sclerophylla,25,Shadow,0,12.5,12.5,9,9,0,20,,
180.02.1,180.02,180,1,August_2015,C.sclerophylla,25,Shadow,0,,4.2,4,,,,,
180.02.0,180.02,180,0,July_2015,C.sclerophylla,25,Shadow,0,3.9,,3,,,,,
180.03.3,180.03,180,3,September_2016,C.sclerophylla,25,Shadow,0,35,,18,14,,15,2.69,0.75
180.03.2,180.03,180,2,September_2015,C.sclerophylla,25,Shadow,0,7,7,5,3,0,0.1,,
180.03.1,180.03,180,1,August_2015,C.sclerophylla,25,Shadow,0,,5.1,4,,,,,
180.03.0,180.03,180,0,July_2015,C.sclerophylla,25,Shadow,0,3.4,,3,,,,,
180.04.2,180.04,180,2,September_2015,C.sclerophylla,25,Shadow,0,8.7,8.7,6,6,0,2,,
180.04.1,180.04,180,1,August_2015,C.sclerophylla,25,Shadow,0,,3,6,,,,,
180.04.3,180.04,180,3,September_2016,C.sclerophylla,25,Shadow,0,26,,12,12,,20,1.67,0.4
180.04.0,180.04,180,0,July_2015,C.sclerophylla,25,Shadow,0,3.1,,4,,,,,
180.05.2,180.05,180,2,September_2015,C.sclerophylla,25,Shadow,0,13,13,6,6,0,1,,
180.05.1,180.05,180,1,August_2015,C.sclerophylla,25,Shadow,0,,3.5,4,,,,,
180.05.3,180.05,180,3,September_2016,C.sclerophylla,25,Shadow,0,23.5,,33,24,,8,2.65,0.84
180.05.0,180.05,180,0,July_2015,C.sclerophylla,25,Shadow,0,3.5,,3,,,,,
180.06.2,180.06,180,2,September_2015,C.sclerophylla,25,Shadow,0,5.3,5.3,2,2,0,0.1,,
180.06.3,180.06,180,3,September_2016,C.sclerophylla,25,Shadow,0,22,,11,11,,15,0.56,0.25
180.06.0,180.06,180,0,July_2015,C.sclerophylla,25,Shadow,0,4.6,,3,,,,,
180.06.1,180.06,180,1,August_2015,C.sclerophylla,25,Shadow,0,,5.1,4,,,,,
180.07.2,180.07,180,2,September_2015,C.sclerophylla,25,Shadow,0,9.4,9.4,5,5,0,0.1,,
180.07.3,180.07,180,3,September_2016,C.sclerophylla,25,Shadow,0,40.5,,18,15,,10,2.99,1.19
180.07.0,180.07,180,0,July_2015,C.sclerophylla,25,Shadow,0,3.3,,1,,,,,
180.07.1,180.07,180,1,August_2015,C.sclerophylla,25,Shadow,0,,4.2,2,,,,,
180.08.3,180.08,180,3,September_2016,C.sclerophylla,25,Shadow,0,39,,14,11,,7,2.79,0.78
180.08.2,180.08,180,2,September_2015,C.sclerophylla,25,Shadow,0,7.6,7.6,4,3,0,5,,
180.08.1,180.08,180,1,August_2015,C.sclerophylla,25,Shadow,0,,3.5,6,,,,,
180.08.0,180.08,180,0,July_2015,C.sclerophylla,25,Shadow,0,2.5,,4,,,,,
180.09.3,180.09,180,3,September_2016,C.sclerophylla,25,Shadow,1,,,,,,,,
180.09.2,180.09,180,2,September_2015,C.sclerophylla,25,Shadow,0,11.5,13,6,6,0,15,,
180.09.1,180.09,180,1,August_2015,C.sclerophylla,25,Shadow,0,,7.1,8,,,,,
180.09.0,180.09,180,0,July_2015,C.sclerophylla,25,Shadow,0,6.1,,3,,,,,
180.1.2,180.1,180,2,September_2015,C.sclerophylla,25,Shadow,0,9.6,9.6,5,5,0,2,,
180.1.3,180.1,180,3,September_2016,C.sclerophylla,25,Shadow,0,21,,12,10,,20,1.11,0.37
180.1.0,180.1,180,0,July_2015,C.sclerophylla,25,Shadow,0,2.4,,6,,,,,
180.1.1,180.1,180,1,August_2015,C.sclerophylla,25,Shadow,0,,2.4,7,,,,,
180.11.2,180.11,180,2,September_2015,C.sclerophylla,25,Shadow,0,3.3,3.3,6,6,0,1,,
180.11.3,180.11,180,3,September_2016,C.sclerophylla,25,Shadow,0,9.5,,9,7,,25,0.4,0.15
180.11.0,180.11,180,0,July_2015,C.sclerophylla,25,Shadow,0,3.5,,5,,,,,
180.11.1,180.11,180,1,August_2015,C.sclerophylla,25,Shadow,0,,4,6,,,,,
180.12.3,180.12,180,3,September_2016,C.sclerophylla,25,Shadow,0,32,,12,12,,25,1.79,0.81
180.12.2,180.12,180,2,September_2015,C.sclerophylla,25,Shadow,0,10,10,5,3,0,0.5,,
180.12.1,180.12,180,1,August_2015,C.sclerophylla,25,Shadow,0,,8.6,7,,,,,
180.12.0,180.12,180,0,July_2015,C.sclerophylla,25,Shadow,0,4.1,,5,,,,,
180.13.3,180.13,180,3,September_2016,C.sclerophylla,25,Shadow,0,23,,12,11,,30,1.13,0.32
180.13.0,180.13,180,0,July_2015,C.sclerophylla,25,Shadow,0,4.2,,5,,,,,
180.13.1,180.13,180,1,August_2015,C.sclerophylla,25,Shadow,0,,5.5,7,,,,,
180.13.2,180.13,180,2,September_2015,C.sclerophylla,25,Shadow,0,10.2,10.2,7,7,0,2,,
180.14.0,180.14,180,0,July_2015,C.sclerophylla,25,Shadow,0,3.6,,2,,,,,
180.14.3,180.14,180,3,September_2016,C.sclerophylla,25,Shadow,0,24,,24,18,,6,2.44,2.9
180.14.2,180.14,180,2,September_2015,C.sclerophylla,25,Shadow,0,10.8,10.8,7,7,0,2,,
180.14.1,180.14,180,1,August_2015,C.sclerophylla,25,Shadow,0,,4.3,3,,,,,
180.15.2,180.15,180,2,September_2015,C.sclerophylla,25,Shadow,0,8.4,8.4,8,5,0,0.1,,
180.15.3,180.15,180,3,September_2016,C.sclerophylla,25,Shadow,0,48.5,,22,15,,4,4.29,1.33
180.15.0,180.15,180,0,July_2015,C.sclerophylla,25,Shadow,0,1.5,,4,,,,,
180.15.1,180.15,180,1,August_2015,C.sclerophylla,25,Shadow,0,,1.5,3,,,,,
180.16.3,180.16,180,3,September_2016,C.sclerophylla,25,Shadow,0,38,,24,16,,6,2.14,0.81
180.16.2,180.16,180,2,September_2015,C.sclerophylla,25,Shadow,0,5.5,5.5,7,5,0,10,,
180.16.1,180.16,180,1,August_2015,C.sclerophylla,25,Shadow,0,,6,4,,,,,
180.16.0,180.16,180,0,July_2015,C.sclerophylla,25,Shadow,0,5.7,,4,,,,,
180.17.3,180.17,180,3,September_2016,C.sclerophylla,25,Shadow,0,37,,33,31,,8,1.86,0.66
