id,site,PTAG,PR,NR,species,branchNR,WD,LA,SLA,CHL,LN,LP,LC,SD,SA,O1_D,O1_SRL,BA13,BA14,BA15,BA16,BA17,BA18
ind1,A,p103320,2,2,SP23,5,0.47,18.374,111.894,49.7,23.26,1.06,421.13,260,89.97141855,0.411,141.677,30.1907054,34.73227028,32.16990877,34.73227028,41.85386813,37.39280656
ind10,A,p105310,1,1,SP25,5,0.521,11.728,59.898,43.2,NA,NA,NA,NA,NA,0.432,63.266,3.63050301,4.908738521,6.834927517,8.295768101,9.079202769,9.621127502
ind100,A,p112220,16,5,SP10,6,NA,5.847,53.209,39.3,16.47,0.49,458.23,771,64.41307949,NA,NA,0.502654825,0.950331778,1.5393804,0.785398163,2.010619298,2.544690049
ind101,A,p112220,16,5,SP28,8,0.414,13.459,73.305,38.7,16.39,0.7,NA,NA,NA,0.242,40.344,12.56637061,13.20254313,15.20530844,15.90431281,NA,
ind102,A,p112220,16,6,SP27,4,NA,9.074,82.792,46.8,25.35,0.74,467.36,NA,NA,0.209,102.577,0.502654825,1.130973355,0.950331778,1.5393804,1.327322896,1.767145868
ind103,A,p112220,16,8,SP27,4,NA,NA,NA,43.8,18.48,0.4,462.43,NA,NA,NA,NA,1.5393804,2.269800692,3.300635782,3.801327111,3.801327111,3.463605901
ind104,A,p112220,16,4,SP7,3,NA,8.673,58.743,44.5,14.03,0.44,453.38,423,167.157964,0.201,59.019,1.327322896,3.300635782,2.269800692,4.523893421,2.83528737,10.1787602
ind105,A,p112220,16,5,SP5,13,0.542,6.955,49.596,44.8,13.68,0.36,453.87,540,71.01473589,0.198,68.101,3.801327111,7.306166415,8.814130889,15.90431281,18.09557368,33.69554471
ind106,A,p112220,16,4,SP25,5,0.645,5.1,56.155,43.2,19.48,0.46,438.59,NA,NA,0.204,51.633,3.976078202,8.552985999,12.88249338,8.552985999,13.20254313,15.90431281
ind107,A,p112220,16,6,SP27,NA,0.619,7.669,74.558,NA,20.13,0.48,443.03,696,137.5659441,NA,NA,31.17245311,52.16810951,69.39778172,80.11846665,105.6831769,126.6768698
ind108,A,p112220,16,7,SP23,35,0.492,18.652,85.812,37.4,17.05,0.71,440.8,222,106.0983046,0.312,11.038,51.5299735,66.47610055,88.24733764,104.7740785,145.2672443,172.0336137
ind109,A,p112220,16,5,SP28,7,0.42,12.689,94.405,34,13.97,0.67,507.19,NA,NA,0.467,71.678,13.20254313,12.88249338,11.64156428,NA,NA,
ind11,A,p105310,1,1,SP25,9,0.567,11.937,55.448,37.6,20.46,0.59,451.79,NA,NA,0.232,62.961,4.908738521,6.834927517,9.897980354,12.25417484,18.8574099,29.22466566
ind110,A,p112220,16,6,SP30,33,0.476,18.44,87.051,45,14.99,0.49,445.95,453,46.00023636,0.423,115.301,47.78362426,73.13824047,105.6831769,133.7552707,198.5565097,251.6494255
ind111,A,p112220,16,6,SP10,3,NA,4.932,55.271,43.3,18.37,0.52,450.45,703,77.64010504,0.213,36.113,0.950331778,1.130973355,1.327322896,1.327322896,1.130973355,1.767145868
ind112,A,p112220,16,7,SP30,37,0.503,26.388,95.444,38.8,14.25,0.5,444.51,443,44.92909778,0.205,44.085,81.71282492,114.9901451,138.9290811,186.2650284,280.5520779,339.7946614
ind113,A,p112220,16,8,SP8,27,0.503,11.065,139.522,57.9,18.18,0.76,467.07,NA,NA,0.219,30.79,52.16810951,76.20129331,155.039561,149.5712262,280.5520779,346.3605901
ind114,A,p112220,16,4,SP4,3,NA,13.221,109.684,36.6,18.59,0.43,439.77,758,132.323061,0.182,58.01,2.83528737,3.976078202,4.714352476,6.379396582,4.523893421,7.068583471
ind115,A,p112220,16,8,SP17,8,0.557,8.888,53.856,38.8,16.22,0.42,482.83,NA,NA,0.448,52.297,1.327322896,2.544690049,4.908738521,4.154756284,0.785398163,1.327322896
ind116,A,p112220,16,7,SP9,9,0.579,6.49,41.793,44.1,17.53,0.49,475.43,674,47.65313821,0.483,59.997,2.269800692,3.63050301,4.337361357,4.337361357,5.309291585,6.157521601
ind117,A,p112220,16,5,SP30,32,0.489,NA,NA,44.8,16.3,0.58,474.35,395,87.28846701,0.423,87.31,68.66147094,103.8689071,107.5131546,145.2672443,246.0573906,314.1592654
ind118,A,p112220,16,6,SP29,6,0.591,14.601,174.954,14.9,16.3,1.15,476.36,NA,NA,0.248,32.894,12.25417484,NA,12.25417484,16.98227179,11.94590607,12.56637061
ind119,A,p112220,16,7,SP4,8,0.496,18.706,124.218,38.8,23.71,0.56,458.38,771,174.3585666,0.417,78.037,20.83072279,29.70572204,34.73227028,45.96346402,45.36459792,50.26548246
ind12,A,p105310,1,1,SP25,7,0.565,15.858,68.533,33.4,19.1,0.65,434.37,NA,NA,0.499,111.113,5.515458602,8.295768101,9.079202769,8.295768101,9.079202769,11.94590607
ind120,A,p112220,16,8,SP17,11,0.591,6.056,37.409,46.5,17.73,0.45,478.6,NA,NA,0.469,47.509,6.157521601,16.98227179,23.75829444,50.26548246,75.42963961,70.88218425
ind121,A,p112220,16,5,SP8,16,0.477,16.676,131.626,52.1,19.59,0.75,444.17,394,68.00923232,0.448,93.17,80.91368229,101.1769549,106.5962022,111.2202339,172.0336137,191.134497
ind122,A,p112220,16,5,SP23,15,0.458,21.706,127.441,40.9,15.28,0.73,422.05,NA,NA,0.257,21.076,14.52201204,20.83072279,25.07187287,28.27433388,35.25652355,43.00840343
ind123,A,p112220,16,7,SP7,16,0.533,14.305,73.955,39.6,14.5,0.42,450.2,462,137.6138345,0.216,39.269,6.379396582,9.621127502,12.25417484,15.20530844,16.61902514,23.75829444
ind124,A,p112220,16,6,SP29,13,0.538,18.364,189.039,36.2,18.53,1.04,444.02,1021,76.3897386,0.232,34.791,29.70572204,37.93669479,37.93669479,43.00840343,47.78362426,48.39819832
ind125,A,p112220,16,7,SP4,12,0.532,9.813,71.608,41.3,26.61,0.52,450,627,116.1958931,0.195,54.424,19.63495408,30.67961576,45.36459792,56.07939236,63.61725124,59.44678699
ind126,A,p112220,16,6,SP27,2,NA,6.419,77.936,46.8,20.33,0.54,448.96,NA,NA,0.228,35.358,0.785398163,2.010619298,0.3848451,0.950331778,NA,
ind127,A,p112220,16,8,SP17,17,0.556,10.407,53.491,46.5,16.71,0.54,460.38,NA,NA,0.439,64.318,5.309291585,12.88249338,18.8574099,26.42079422,36.31681108,54.10607948
ind128,A,p112220,16,7,SP27,5,0.588,NA,NA,40,25.09,1.13,449.05,993,73.00604854,0.484,96.021,4.714352476,5.515458602,NA,NA,NA,
ind129,A,p112220,16,6,SP29,3,NA,20.178,223.434,42.7,27.51,1.25,467.75,539,NA,0.476,86.579,4.714352476,3.801327111,5.725552611,5.515458602,4.523893421,5.939573611
ind13,A,p105330,1,1,SP17,17,0.597,10.116,40.056,36.9,12.41,0.54,476.41,NA,NA,0.256,34.791,2.986476516,7.54767635,14.52201204,16.98227179,20.42820623,39.59192142
ind130,A,p112220,16,6,SP16,30,0.503,19.151,99.858,39,17.98,0.76,416.87,809,37.97249009,0.213,24.01,18.4745283,28.74753628,37.93669479,56.74501731,65.03882191,75.42963961
ind131,A,p112220,16,6,SP28,4,0.384,11.357,86.405,40.9,22.05,0.79,474.49,NA,NA,0.209,58.704,4.714352476,NA,NA,NA,NA,
ind132,A,p112220,16,5,SP31,10,0.44,16.258,148.126,36.7,25.06,1.02,426.94,364,41.75708273,0.231,20.116,14.18625433,15.90431281,19.2442185,26.87828865,24.6300864,28.27433388
ind133,A,p112220,16,5,SP16,42,0.478,13.353,97.256,40.7,16.58,0.77,430.37,NA,NA,0.212,40.986,14.86169675,25.96722678,37.39280656,43.00840343,49.01669938,59.44678699
ind134,A,p112220,16,5,SP16,20,0.652,17.776,110.059,34.9,13.01,0.68,411.49,971,77.49555384,0.472,55.866,25.07187287,33.69554471,41.85386813,53.4561625,50.26548246,65.75549774
ind135,A,p112220,16,7,SP16,14,0.469,19.304,126.674,37.1,14.88,0.77,418.12,732,34.5449756,0.475,72.004,5.725552611,10.46346703,13.52651987,17.72054606,13.8544236,18.8574099
ind136,A,p112220,16,6,SP8,21,0.45,12.501,94.805,59.7,22.34,0.93,445.61,361,91.07575042,0.442,58.818,102.9676627,158.3676857,211.24069,186.2650284,343.0697718,390.5706527
ind137,A,p112220,16,5,SP9,NA,0.586,4.845,42.868,43.3,15.9,0.45,471.48,645,51.88857059,0.445,99.614,4.714352476,5.107051557,4.714352476,4.714352476,5.309291585,7.068583471
ind138,A,p112220,16,7,SP28,6,0.388,14.574,89.644,37.9,17.75,0.79,469.75,NA,NA,0.537,50.721,20.83072279,20.83072279,20.83072279,22.90221044,NA,
ind139,A,p112220,16,8,SP10,9,0.574,6.537,77.737,44.4,17.63,0.48,480.97,771,116.5965003,0.443,73.295,3.300635782,12.88249338,4.337361357,9.621127502,4.908738521,5.107051557
ind14,A,p105330,1,1,SP17,25,0.531,8.279,41.698,44.6,15.08,0.63,471.92,NA,NA,0.238,32.186,16.61902514,34.73227028,52.81017251,73.89811319,80.11846665,120.7628216
ind140,A,p112220,16,7,SP9,1,NA,6.193,40.372,46.4,15.12,0.38,455,761,56.13653008,0.467,69.89,1.5393804,1.130973355,1.327322896,0.708821842,1.767145868,2.544690049
ind141,A,p112220,16,4,SP8,19,0.397,15.482,207.946,57.5,22.49,0.84,457.15,NA,NA,0.473,76.755,133.7552707,198.5565097,188.6919088,185.0574788,336.535259,404.7078196
ind142,A,p112220,16,8,SP23,42,0.507,29.993,146.04,42,17.89,0.82,437.17,318,107.8374298,0.578,27.766,72.38229474,87.41677908,125.6813776,152.8404461,229.658277,251.6494255
ind143,A,p112220,16,8,SP29,4,0.501,15.592,186.429,24.8,18.34,1.11,482.83,751,36.13703501,0.467,75.166,6.605198554,6.834927517,7.068583471,7.306166415,8.552985999,8.814130889
ind144,A,p112220,16,7,SP31,3,0.399,15.905,141.973,39.3,21.47,1.05,411.68,289,52.75032674,0.553,35.009,6.834927517,7.306166415,8.552985999,9.34820164,NA,
ind145,A,p112220,16,5,SP7,21,0.5,8.221,41.091,44.3,16.46,0.55,494.42,597,73.66160625,0.423,65.278,12.56637061,18.09557368,26.87828865,33.1830724,41.85386813,41.85386813
ind146,A,p112220,16,7,SP31,12,0.412,8.821,91.626,35.5,21.93,0.77,419.75,530,33.79292465,0.578,39.733,66.47610055,93.31315579,109.3588403,118.8228881,158.3676857,172.0336137
ind147,A,p112220,16,6,SP23,36,0.513,27.684,220.872,46.8,21.59,0.74,442.28,260,109.0022569,0.601,26.002,104.7740785,176.7145868,168.5641173,157.2543838,286.521104,330.0635782
ind148,A,p114080,4,4,SP30,15,0.454,13.331,60.706,35.7,15.52,0.58,443.64,446,191.5858285,0.39,114.139,25.51758633,26.87828865,50.89576448,73.89811319,102.0703453,113.0973355
ind149,A,p114080,4,4,SP25,8,0.531,8.839,54.938,39.3,21.15,0.51,466.53,NA,NA,0.421,79.369,2.010619298,2.544690049,3.141592654,3.976078202,3.463605901,5.309291585
ind15,A,p105330,1,1,SP17,26,0.573,7.633,49.147,51.2,16.04,0.7,477.82,NA,NA,0.224,40.564,20.02961666,41.28249096,65.75549774,80.11846665,105.6831769,118.8228881
ind150,A,p114080,4,4,SP28,16,0.43,12.891,83.544,39.4,17.37,0.67,454.38,NA,NA,0.437,100.495,18.8574099,19.63495408,24.19222693,49.63912742,21.23716634,
ind151,A,p114080,4,3,SP9,4,0.578,10.473,54.115,40.9,16.22,0.39,462.31,720,95.82070122,0.257,28.283,2.544690049,3.63050301,4.154756284,8.295768101,5.725552611,8.552985999
ind152,A,p114080,4,3,SP25,6,0.425,14.633,67.715,48.1,21.14,0.7,447.66,NA,NA,0.427,153.635,2.83528737,4.523893421,4.908738521,6.605198554,7.54767635,8.042477193
ind153,A,p114080,4,3,SP9,3,NA,9.111,40.96,44.8,19,0.36,485,706,63.53179599,0.418,60.975,0.196349541,0.502654825,0.785398163,2.269800692,1.767145868,5.309291585
ind154,A,p114080,4,3,SP28,6,0.448,14.069,87.56,30.9,11.07,0.74,498.39,NA,NA,0.239,38.97,4.908738521,6.157521601,4.523893421,NA,NA,
ind155,A,p114080,4,3,SP30,33,0.483,20.633,85.281,40.7,15.61,0.49,476.68,443,46.0445124,0.218,43.101,36.85284532,66.47610055,130.6981084,144.2010663,274.6458838,346.3605901
ind156,A,p114080,4,4,SP9,6,0.563,8.137,42.549,43,18.38,0.41,478.16,935,102.2461928,0.457,42.712,2.544690049,3.300635782,4.523893421,5.515458602,6.157521601,5.725552611
ind157,A,p114080,4,3,SP28,8,0.481,14.708,87.47,50.9,25,1.23,492.25,NA,NA,0.263,37.743,15.20530844,15.55284713,17.34944543,NA,NA,
ind158,A,p114080,4,5,SP25,4,0.627,11.136,80.443,36.4,21.42,0.45,453.47,NA,NA,0.435,85.472,1.130973355,1.5393804,1.130973355,0.950331778,1.767145868,
ind159,A,p114080,4,4,SP25,1,0.442,14.807,102.6,42.3,24.73,0.65,436.12,NA,NA,0.415,95.748,0.785398163,0.785398163,0.785398163,0.031415927,0.070685835,0.070685835
ind16,A,p105330,1,1,SP17,12,0.575,13.749,61.478,45.2,15.49,0.53,476.63,NA,NA,0.431,60.705,5.939573611,11.04466167,32.16990877,16.98227179,22.06183441,52.81017251
ind160,A,p114080,4,4,SP9,6,0.584,20.556,54.725,41,12.76,0.35,471.41,737,106.1450656,0.224,28.995,2.83528737,4.523893421,7.54767635,11.34114948,13.20254313,22.06183441
ind161,A,p114080,4,4,SP28,21,0.443,11.113,102.883,37,12.19,0.67,495.78,NA,NA,0.501,84.952,19.2442185,22.48005893,NA,19.2442185,NA,
ind162,A,p114080,4,4,SP30,14,0.453,17.358,72.626,41.7,13.53,0.45,477.81,451,227.8920398,0.223,31.496,12.25417484,25.96722678,39.59192142,40.15151761,60.82123377,69.39778172
ind163,A,p114080,4,3,SP30,37,0.537,15.556,59.191,49.3,18.01,0.62,455.03,517,59.32469684,0.449,70.761,41.85386813,69.39778172,101.1769549,122.718463,211.24069,237.787148
ind164,A,p114110,1,1,SP29,2,0.557,14.147,117.321,25.5,19.19,0.75,443.98,592,53.51445475,0.276,27.755,3.63050301,4.154756284,3.801327111,4.714352476,3.801327111,5.309291585
ind165,A,p114110,1,1,SP29,7,0.607,11.358,101.811,37,20.53,0.86,461.28,815,41.80346441,0.271,24.228,11.64156428,16.98227179,18.8574099,20.83072279,21.23716634,26.42079422
ind166,A,p114110,1,1,SP29,3,0.506,21.027,123.634,42.6,25.28,1.25,440.28,473,94.18409638,0.261,26.895,7.306166415,4.337361357,9.079202769,11.34114948,10.75210086,13.20254313
ind167,A,p114110,1,1,SP29,2,0.439,24.417,131.19,30.8,17.89,0.87,451.79,657,55.06410266,0.251,33.415,7.306166415,8.042477193,8.042477193,8.552985999,10.1787602,10.1787602
ind168,A,p114130,1,1,SP31,6,0.42,21.334,135.345,40.9,21.32,0.92,433.39,408,43.23301317,0.304,12.253,17.34944543,23.75829444,24.19222693,33.1830724,37.39280656,41.85386813
ind169,A,p114130,1,1,SP31,18,0.434,7.231,83.276,36.4,23.3,0.99,438.2,398,32.23340036,0.292,13.538,44.17864669,50.26548246,54.75992345,69.39778172,70.88218425,91.60884178
ind17,A,p105340,1,1,SP4,22,0.517,15.264,61.09,44.8,23.55,1.24,451.02,918,121.5367907,0.239,45.289,61.51434765,80.11846665,106.5962022,136.847776,165.1299639,169.7166891
ind170,A,p114130,1,1,SP31,6,0.411,12.667,119.918,37.5,23.43,1.03,415.42,355,134.4525354,0.607,18.959,10.1787602,13.52651987,18.4745283,21.23716634,21.23716634,29.22466566
ind171,A,p114130,1,1,SP31,10,0.438,16.245,161.326,36,23,1.06,437.6,262,77.9979348,0.289,13.881,22.90221044,30.1907054,39.03625222,39.03625222,44.17864669,56.74501731
ind172,A,p114170,1,NA,SP28,7,0.431,15.314,109.798,32.5,15.24,0.87,468.38,NA,NA,0.235,63.592,NA,NA,NA,NA,NA,
ind173,A,p114170,1,NA,SP28,6,0.397,13.248,76.923,37.2,19.44,1.09,467.04,NA,NA,0.282,25.994,NA,NA,NA,NA,NA,
ind174,A,p114170,1,NA,SP28,7,0.385,11.782,77.476,31.6,18.69,0.8,516.36,NA,NA,0.236,32.639,NA,NA,NA,NA,NA,
ind175,A,p114170,1,NA,SP28,7,0.41,13.684,86.164,40.6,20.04,1.04,491.61,NA,NA,0.24,27.243,NA,NA,NA,NA,NA,
ind176,A,p115220,1,1,SP10,10,0.519,8.876,83.449,48.5,22.47,0.87,445.98,728,119.4727266,0.21,57.163,41.28249096,68.66147094,100.2874915,131.7132355,211.24069,260.1552876
ind177,A,p115220,1,NA,SP10,4,0.534,10.034,77.595,43.8,21.76,0.81,454.03,839,114.3976604,0.214,44.113,NA,NA,NA,NA,NA,
ind178,A,p115220,1,1,SP10,13,0.578,10.15,87.196,45.7,20.78,0.75,459.69,862,95.35610208,0.229,40.505,17.72054606,37.39280656,40.15151761,65.39666895,91.60884178,129.6869082
ind179,A,p115220,1,NA,SP10,9,0.541,8.709,83.37,45.4,23.61,0.94,460.5,666,56.04572391,0.214,39.402,NA,NA,NA,51.84855063,80.11846665,86.59014751
ind18,A,p105340,1,1,SP4,26,0.525,16.408,102.717,49,24.58,1.21,457.5,837,93.91067729,0.229,50.466,60.13204689,73.89811319,102.0703453,102.0703453,132.7322896,128.6796351
ind180,A,p115270,1,NA,SP8,4,0.363,18.446,135.612,57.1,20.85,0.84,452.87,402,62.88855882,0.244,26.499,NA,NA,NA,NA,NA,
ind181,A,p115270,1,NA,SP8,6,0.319,13.977,214.665,62.5,22.86,1.06,421.02,NA,NA,0.245,35.052,NA,NA,NA,NA,NA,
ind182,A,p115270,1,NA,SP8,2,0.301,7.154,145.605,56.2,21.19,0.98,437.51,391,101.8450617,0.247,24.894,NA,NA,NA,NA,NA,
ind183,A,p115270,1,NA,SP8,3,0.329,17.8,191.531,52.1,19.39,0.88,424.17,NA,NA,0.233,26.132,NA,NA,NA,NA,NA,
ind184,A,p116190,4,4,SP4,5,0.521,18.92,109.019,39.1,16.48,0.79,438.64,587,164.3716816,0.19,82.706,8.552985999,11.94590607,22.48005893,23.75829444,26.42079422,30.1907054
ind185,A,p116190,4,3,SP4,7,0.483,12.279,90.309,37.1,19.52,0.88,433.4,627,157.2396214,0.207,37.641,19.63495408,22.06183441,32.67452709,45.96346402,66.47610055,72.38229474
ind186,A,p116190,4,4,SP29,4,0.647,17.445,105.509,24.9,16.35,1.11,466.59,678,123.3799316,0.251,28.636,16.61902514,11.64156428,12.56637061,12.56637061,11.34114948,24.6300864
ind187,A,p116190,4,4,SP23,31,0.482,16.058,116.396,39.7,16.04,0.73,433.56,212,236.0041842,0.328,10.986,78.53981634,114.9901451,136.847776,151.7467792,201.0619298,219.0396938
ind188,A,p116190,4,4,SP16,5,0.489,12.749,141.249,36.5,17.12,0.81,429.66,792,108.400554,0.207,40.352,3.463605901,4.714352476,4.154756284,5.107051557,5.309291585,4.908738521
ind189,A,p116190,4,4,SP16,14,0.56,12.987,63.506,40.2,NA,NA,NA,NA,NA,0.216,19.348,12.88249338,17.34944543,22.06183441,25.51758633,31.17245311,32.16990877
ind19,A,p105340,1,1,SP4,14,0.468,21.644,151.373,44.3,24.77,1.16,479.27,780,80.58166071,0.226,54.421,25.51758633,37.93669479,42.42917228,41.28249096,NA,
ind190,A,p116190,4,4,SP23,15,0.421,14.828,103.214,36.5,12.97,0.7,421.69,222,230.4164147,NA,NA,13.8544236,16.25970548,21.64753688,21.64753688,22.90221044,29.22466566
ind191,A,p116190,4,4,SP23,26,0.519,17.026,123.85,35.3,15.61,0.79,421.45,182,135.6395501,0.297,11.789,8.552985999,10.46346703,11.34114948,11.64156428,11.34114948,12.56637061
ind192,A,p116190,4,4,SP29,3,NA,17.014,107.385,31.5,16.22,1.07,480.44,900,132.5986007,0.275,17.888,9.34820164,13.8544236,11.34114948,9.897980354,10.1787602,13.8544236
ind193,A,p116190,4,4,SP16,16,0.519,24.686,119.053,40.2,NA,NA,NA,NA,NA,0.236,30.123,10.75210086,15.90431281,25.96722678,29.22466566,31.17245311,43.00840343
ind194,A,p116190,4,3,SP29,2,NA,9.517,154.912,20.6,14.52,0.83,462.82,484,67.71522009,0.239,27.632,4.908738521,4.523893421,4.714352476,4.714352476,4.908738521,4.523893421
ind195,A,p116190,4,4,SP4,10,0.493,14.02,105.549,35.9,17.72,0.94,465.61,647,142.2971025,NA,NA,15.20530844,35.25652355,44.17864669,67.20063036,78.53981634,93.31315579
ind196,A,p116190,4,3,SP4,5,0.486,18.357,94.465,36,17.02,0.87,447.85,932,198.4810266,0.229,58.386,10.1787602,15.90431281,22.90221044,29.70572204,36.31681108,47.78362426
ind197,A,p116190,4,4,SP29,6,0.588,12.516,102.479,29.3,14.81,0.89,429.39,636,59.37583726,0.247,22.88,7.306166415,9.621127502,11.04466167,9.897980354,11.34114948,13.8544236
ind198,A,p116190,4,4,SP16,17,0.496,13.56,73.111,37.6,16.65,0.68,411.56,819,78.49384856,0.225,24.134,7.068583471,8.295768101,10.1787602,11.94590607,13.8544236,19.63495408
