TAG,PTAG,ALTITUDE,SLOPE,SpeciesCode,PSI50,SAWP,NCI,nb_count,nb_richness,nb_mix,SPEI_12_Oct,Initial_year
t120100010905,p120100,210.78,42.04,20,-3.542856101,1.3930543227414187,0.07473856878794631,5,3,1_8_20_21,-0.29015,2012
t120100010905,p120100,210.78,42.04,20,-3.542856101,1.0854766627743693,0.09870878387975222,5,3,1_8_20_21,0.67536,2013
t120100010905,p120100,210.78,42.04,20,-3.542856101,0.45957893328305444,0.11146035349842491,4,2,1_8_20,1.58454,2014
t120100010813,p120100,217.57,39.07,20,-3.542856101,1.1091866533141426,0.07040229883546141,7,5,4_6_8_19_21,-1.51947,2010
t120100010813,p120100,217.57,39.07,20,-3.542856101,0.7747818997262744,0.07178464606027998,7,5,4_6_8_19_21,1.44876,2011
t120100010813,p120100,217.57,39.07,20,-3.542856101,1.1630750087453032,0.0800163656640023,7,5,4_6_8_19_21,-0.29015,2012
t120100010813,p120100,217.57,39.07,20,-3.542856101,1.0730999340519756,0.11310662721144113,7,5,4_6_8_19_21,0.67536,2013
t120100010813,p120100,217.57,39.07,20,-3.542856101,0.5318424026573745,0.14387487796433854,7,5,4_6_8_19_21,1.58454,2014
t120100010810,p120100,214.8,40.66,19,-3.565306639,0.4813544412772531,0.15062761508034603,7,5,1_4_6_14_19_21,-1.51947,2010
t120100010810,p120100,214.8,40.66,19,-3.565306639,0.5163537170253185,0.17697974217756016,7,5,1_4_6_14_19_21,1.44876,2011
t120100010810,p120100,214.8,40.66,19,-3.565306639,0.8641376279994117,0.18392370573609307,7,5,1_4_6_14_19_21,-0.29015,2012
t120100010810,p120100,214.8,40.66,19,-3.565306639,1.076687547537695,0.17317909656025868,7,5,1_4_6_14_19_21,0.67536,2013
t120100010810,p120100,214.8,40.66,19,-3.565306639,0.44411850189836766,0.29792105643238825,5,3,1_6_14_19,1.58454,2014
t120100010810,p120100,214.8,40.66,19,-3.565306639,0.052949430993186296,0.2732804771129883,5,3,1_6_14_19,1.38172,2015
t120100010809,p120100,214.08,40.98,19,-3.565306639,0.6479381448822387,0.13852647735393916,7,3,1_6_19_21,-1.51947,2010
t120100010809,p120100,214.08,40.98,19,-3.565306639,0.5220230977229461,0.12578616353197336,7,3,1_6_19_21,1.44876,2011
t120100010809,p120100,214.08,40.98,19,-3.565306639,0.7873442513792347,0.17639543241402922,6,3,1_6_19_21,-0.29015,2012
t120100010809,p120100,214.08,40.98,19,-3.565306639,1.233136261545212,0.12682188737926878,6,3,1_6_19_21,0.67536,2013
t120100010809,p120100,214.08,40.98,19,-3.565306639,0.7380665454882318,0.1876238651544516,5,3,1_6_19_21,1.58454,2014
t120100010809,p120100,214.08,40.98,19,-3.565306639,0.3158988210888679,0.17470993409269772,5,3,1_6_19_21,1.38172,2015
t120100010808,p120100,212.6,41.53,6,-4.224459901,0.9311906894672112,0.1859600186717886,6,3,6_8_19_21,-1.51947,2010
t120100010808,p120100,212.6,41.53,6,-4.224459901,0.8575500803108572,0.24234377773114293,6,3,6_8_19_21,1.44876,2011
t120100010808,p120100,212.6,41.53,6,-4.224459901,1.1305497628298031,0.3780818942613791,5,3,6_8_19_21,-0.29015,2012
t120100010808,p120100,212.6,41.53,6,-4.224459901,0.7344426871340073,0.4234531595932529,6,3,6_8_19_21,0.67536,2013
t120100010808,p120100,212.6,41.53,6,-4.224459901,1.1919831425740197,0.5906322112990456,5,3,6_8_19_21,1.58454,2014
t120100010808,p120100,212.6,41.53,6,-4.224459901,0.29486907395725825,0.7006017393665543,5,3,6_8_19_21,1.38172,2015
t120100010713,p120100,217.09,39.29,4,-3.293896203,0.091263183311404,0.3642495785476013,8,4,4_6_19_20_21,-1.51947,2010
t120100010713,p120100,217.09,39.29,4,-3.293896203,0.31746721189157684,0.1622076257708103,8,4,4_6_19_20_21,1.44876,2011
t120100010713,p120100,217.09,39.29,4,-3.293896203,1.1103152174359996,0.12295574161595978,8,4,4_6_19_20_21,-0.29015,2012
t120100010713,p120100,217.09,39.29,4,-3.293896203,0.3560625686219083,0.13760902917711984,8,4,4_6_19_20_21,0.67536,2013
t120100010713,p120100,217.09,39.29,4,-3.293896203,0.8547344712088796,0.1618311506744885,8,4,4_6_19_20_21,1.58454,2014
t120100010712,p120100,216.42,39.71,4,-3.293896203,1.2991008910128818,0.2501595405307338,8,4,4_6_14_20_21,-1.51947,2010
t120100010712,p120100,216.42,39.71,4,-3.293896203,0.7907488927240586,0.6455079764733973,8,4,4_6_14_20_21,1.44876,2011
t120100010712,p120100,216.42,39.71,4,-3.293896203,0.24148377062352885,1.171182548854019,8,4,4_6_14_20_21,-0.29015,2012
t120100010712,p120100,216.42,39.71,4,-3.293896203,0.43353850170564673,0.6871096430792257,8,4,4_6_14_20_21,0.67536,2013
t120100010712,p120100,216.42,39.71,4,-3.293896203,0.45762068990938237,0.791088291225708,7,4,4_6_14_20_21,1.58454,2014
t120100010712,p120100,216.42,39.71,4,-3.293896203,0.9798739780234378,0.8174554663474609,6,4,4_6_14_20_21,1.38172,2015
t120100010711,p120100,215.04,40.48,14,-4.389755639,1.4207705543404243,0.019036287942441395,8,5,1_4_6_19_21,-1.51947,2010
t120100010711,p120100,215.04,40.48,14,-4.389755639,0.5649987070596361,0.028037383173760134,8,5,1_4_6_19_21,1.44876,2011
t120100010711,p120100,215.04,40.48,14,-4.389755639,0.7831371283313101,0.030251499150962438,8,5,1_4_6_19_21,-0.29015,2012
t120100010711,p120100,215.04,40.48,14,-4.389755639,0.753079370802067,0.03869969040786391,8,5,1_4_6_19_21,0.67536,2013
t120100010711,p120100,215.04,40.48,14,-4.389755639,0.7371398413122769,0.0457733234280995,7,5,1_4_6_19_21,1.58454,2014
t120100010711,p120100,215.04,40.48,14,-4.389755639,0.6595400732293608,0.05016591991773229,6,5,1_4_6_19_21,1.38172,2015
t120100010708,p120100,212.12,41.63,21,-4.321994171,0.28910395430089625,0.5028864655720189,7,4,6_8_19_20_21,-1.51947,2010
t120100010708,p120100,212.12,41.63,21,-4.321994171,0.1887185742753127,0.360441540795768,7,4,6_8_19_20_21,1.44876,2011
t120100010708,p120100,212.12,41.63,21,-4.321994171,1.710072168682238,0.18485629710988977,7,4,6_8_19_20_21,-0.29015,2012
t120100010708,p120100,212.12,41.63,21,-4.321994171,0.14829311982649496,0.2561309816453824,8,4,6_8_19_20_21,0.67536,2013
t120100010708,p120100,212.12,41.63,21,-4.321994171,0.2504919449895207,0.2555737227944453,7,4,6_8_19_20_21,1.58454,2014
t120100010608,p120100,211.16,41.62,20,-3.542856101,1.2480992705438854,0.02453680520453923,6,3,4_8_20_21,1.44876,2011
t120100010608,p120100,211.16,41.62,20,-3.542856101,1.482573247762594,0.031612903227867424,6,3,4_8_20_21,-0.29015,2012
t120100010608,p120100,211.16,41.62,20,-3.542856101,0.5966748326989703,0.048813444799475095,7,3,4_8_20_21,0.67536,2013
t120100010608,p120100,211.16,41.62,20,-3.542856101,0.3492219737147522,0.060142233898602696,6,3,4_8_20_21,1.58454,2014
t120100010608,p120100,211.16,41.62,20,-3.542856101,0.8323336648958035,0.03170577043872815,5,2,4_20_21,-1.51947,2010
t120100010508,p120100,210.67,41.49,4,-3.293896203,0.502897473196358,2.8056250005824075,7,5,1_8_14_20_21,1.44876,2011
t120100010508,p120100,210.67,41.49,4,-3.293896203,0.4120320439722646,2.4291091591215523,7,5,1_8_14_20_21,-0.29015,2012
t120100010508,p120100,210.67,41.49,4,-3.293896203,0.9441747856280981,1.7878977133403606,6,4,8_14_20_21,0.67536,2013
t120100010508,p120100,210.67,41.49,4,-3.293896203,0.6556535792807324,1.6649189579836323,6,4,8_14_20_21,1.58454,2014
t120100010508,p120100,210.67,41.49,4,-3.293896203,0.593233248344287,2.1802853441785466,5,3,1_20_21,-1.51947,2010
t120100010506,p120100,209.17,41.78,20,-3.542856101,0.8290730805792587,0.26860427973182593,6,4,1_4_19_20_21,1.44876,2011
t120100010506,p120100,209.17,41.78,20,-3.542856101,1.41051717768002,0.2945454545872084,6,4,1_4_19_20_21,-0.29015,2012
t120100010506,p120100,209.17,41.78,20,-3.542856101,0.6581138378100916,0.4165863066619984,5,4,1_4_14_20_21,0.67536,2013
t120100010506,p120100,209.17,41.78,20,-3.542856101,2.0058161660976843,0.17861557481947926,5,3,1_4_20_21,-1.51947,2010
t120100010506,p120100,209.17,41.78,20,-3.542856101,0.6926989163305568,0.40413428059623463,4,3,1_4_20_21,1.58454,2014
t120100010505,p120100,208.41,41.89,4,-3.293896203,0.6542586721690028,0.3359880537690247,7,4,1_4_19_20_21,1.44876,2011
t120100010505,p120100,208.41,41.89,4,-3.293896203,0.5547240420779285,0.4038323137407604,7,4,1_4_19_20_21,-0.29015,2012
t120100010505,p120100,208.41,41.89,4,-3.293896203,0.6577717044594205,0.41399963610710827,6,4,1_4_14_20_21,0.67536,2013
t120100010505,p120100,208.41,41.89,4,-3.293896203,0.33941237028340604,0.3929393706380058,6,3,1_4_20_21,-1.51947,2010
t120100010505,p120100,208.41,41.89,4,-3.293896203,1.0876815130675086,0.42724802675143775,4,2,1_4_20,1.58454,2014
t120090011313,p120090,235.76,42.21,6,-4.224459901,0.36753900257886085,0.4756242569116265,7,4,1_14_19_21,-1.51947,2010
t120090011313,p120090,235.76,42.21,6,-4.224459901,1.4195534965854297,0.6982758623587467,6,3,14_19_21,1.44876,2011
t120090011313,p120090,235.76,42.21,6,-4.224459901,1.2905205706911667,0.8476821190315693,6,3,14_19_21,-0.29015,2012
t120090011313,p120090,235.76,42.21,6,-4.224459901,1.3058991215908875,1.0312043951818988,6,3,14_19_21,0.67536,2013
t120090011313,p120090,235.76,42.21,6,-4.224459901,0.569945842443682,1.4942099363694348,5,3,14_19_21,1.58454,2014
t120090011311,p120090,233.69,40.88,20,-3.542856101,0.4454192289214519,0.6159217877755614,7,3,1_14_19_20,-1.51947,2010
t120090011311,p120090,233.69,40.88,20,-3.542856101,0.641282604156299,0.3396984925250074,7,3,8_14_19_20,1.44876,2011
t120090011311,p120090,233.69,40.88,20,-3.542856101,0.698142700388856,0.2551071250463351,7,3,8_14_19_20,-0.29015,2012
t120090011311,p120090,233.69,40.88,20,-3.542856101,0.8386284832979839,0.22636130088522205,7,3,8_14_19_20,0.67536,2013
t120090011311,p120090,233.69,40.88,20,-3.542856101,1.0119169223728643,0.30073151596865283,7,3,8_14_19_20,1.58454,2014
t120090011308,p120090,231.07,37.65,4,-3.293896203,0.4759757499415746,0.822106438452291,8,5,4_6_8_14_19_20,-1.51947,2010
t120090011308,p120090,231.07,37.65,4,-3.293896203,0.42710473178755315,0.3011891994986863,8,5,4_6_8_14_19_20,0.67536,2013
t120090011308,p120090,231.07,37.65,4,-3.293896203,0.12208517925473683,0.2816205992744926,8,5,4_6_8_14_19_20,1.58454,2014
t120090011308,p120090,231.07,37.65,4,-3.293896203,0.19962939019678583,0.6136140503712432,7,4,4_6_8_14_20,1.44876,2011
t120090011308,p120090,231.07,37.65,4,-3.293896203,0.5491671922189455,0.3042385057272727,7,4,4_6_8_14_20,-0.29015,2012
t120090011307,p120090,230.45,36.8,4,-3.293896203,1.7419384212601279,0.11009523808027104,8,6,1_4_6_8_14_19_20,-1.51947,2010
t120090011307,p120090,230.45,36.8,4,-3.293896203,0.7671729145402185,0.21510502011588464,8,6,1_4_6_8_14_19_20,1.44876,2011
t120090011307,p120090,230.45,36.8,4,-3.293896203,0.7786727368056227,0.4101567102796537,8,6,1_4_6_8_14_19_20,-0.29015,2012
t120090011307,p120090,230.45,36.8,4,-3.293896203,0.4719332092177115,0.40003663203687173,8,6,1_4_6_8_14_19_20,0.67536,2013
t120090011307,p120090,230.45,36.8,4,-3.293896203,0.4972871808555216,0.383651023598385,8,6,1_4_6_8_14_19_20,1.58454,2014
t120090011305,p120090,228.71,34.69,14,-4.389755639,3.078844541642048,0.006116208040970724,5,4,1_6_8_19,-1.51947,2010
t120090011305,p120090,228.71,34.69,14,-4.389755639,2.062861866674484,0.016170763267270735,5,4,1_6_8_19,1.44876,2011
t120090011305,p120090,228.71,34.69,14,-4.389755639,2.796689544258803,0.028113578846422113,5,4,1_6_8_19,-0.29015,2012
t120090011305,p120090,228.71,34.69,14,-4.389755639,1.840511446338437,0.039101001895007405,5,4,1_6_8_19,0.67536,2013
t120090011305,p120090,228.71,34.69,14,-4.389755639,0.4583750204207303,0.047765963293691524,5,4,1_6_8_19,1.58454,2014
t120090011214,p120090,235.85,42.33,14,-4.389755639,1.8586150116666367,0.00399113083805161,6,5,1_4_6_14_19_20,-1.51947,2010
t120090011214,p120090,235.85,42.33,14,-4.389755639,1.0633588962087224,0.006969136679050243,6,5,1_4_6_14_19_20,1.44876,2011
t120090011214,p120090,235.85,42.33,14,-4.389755639,1.1818061035229526,0.014139827176305297,6,5,1_4_6_14_19_20,-0.29015,2012
t120090011214,p120090,235.85,42.33,14,-4.389755639,1.782720584213831,0.013993463259383977,6,5,1_4_6_14_19_20,0.67536,2013
t120090011214,p120090,235.85,42.33,14,-4.389755639,1.9461526567399856,0.016197843204511647,5,5,1_4_6_19_20,1.58454,2014
t120090011210,p120090,232.49,40.13,14,-4.389755639,0.22679439155583608,0.017081400242831807,7,5,1_4_8_14_19_20,1.44876,2011
t120090011210,p120090,232.49,40.13,14,-4.389755639,2.0770709655292876,0.02633475373425269,8,5,1_4_8_14_19_20,0.67536,2013
t120090011210,p120090,232.49,40.13,14,-4.389755639,1.665264270999968,0.03289727945145218,8,5,1_4_8_14_19_20,1.58454,2014
t120090011210,p120090,232.49,40.13,14,-4.389755639,1.1194111203449706,0.056436775380357046,8,5,1_4_8_14_19_20,1.38172,2015
t120090011210,p120090,232.49,40.13,14,-4.389755639,1.077615673078909,0.017123287677803356,6,4,1_4_19_20,-1.51947,2010
t120090011210,p120090,232.49,40.13,14,-4.389755639,2.99887628831889,0.010239606793569401,6,4,4_8_14_19_20,-0.29015,2012
t120090011206,p120090,229.42,36.12,1,-4.507159416,0.8960530317742755,0.2469982846490986,6,4,4_14_19_20,-1.51947,2010
t120090011206,p120090,229.42,36.12,1,-4.507159416,1.8408036670732266,0.1590308370041582,6,4,4_14_19_20,1.44876,2011
t120090011206,p120090,229.42,36.12,1,-4.507159416,1.0641829421187705,0.2487626425895233,6,4,4_14_19_20,-0.29015,2012
t120090011206,p120090,229.42,36.12,1,-4.507159416,1.6947631945015376,0.17957340123291363,7,4,4_14_19_20,0.67536,2013
t120090011206,p120090,229.42,36.12,1,-4.507159416,1.372101926126774,0.2658847589320215,7,4,4_14_19_20,1.58454,2014
t120090011114,p120090,235.23,42.62,20,-3.542856101,0.8809284087336006,0.032128514093446026,6,3,1_4_14,-1.51947,2010
t120090011114,p120090,235.23,42.62,20,-3.542856101,0.9741427999282465,0.02616504102721109,6,3,1_4_14,1.44876,2011
t120090011114,p120090,235.23,42.62,20,-3.542856101,4.297338786055639,0.026318185955844044,6,3,1_4_14,-0.29015,2012
t120090011114,p120090,235.23,42.62,20,-3.542856101,1.6237113159291636,0.0896282374738846,6,3,1_4_14,0.67536,2013
t120090011114,p120090,235.23,42.62,20,-3.542856101,0.32013264291330246,0.10828877008055814,6,3,1_4_14,1.58454,2014
t120090011110,p120090,231.94,40.25,19,-3.565306639,0.8262620523438979,0.10903723884287074,8,6,1_4_6_8_14_19_21,1.58454,2014
t120090011110,p120090,231.94,40.25,19,-3.565306639,0.08912315686964574,0.1312655087021736,8,6,1_4_6_8_14_19_21,1.38172,2015
t120090011110,p120090,231.94,40.25,19,-3.565306639,0.4180440255722745,0.21676545296740393,6,5,1_4_8_14_19_21,-1.51947,2010
t120090011110,p120090,231.94,40.25,19,-3.565306639,0.9438470718223494,0.10825032889283749,7,5,1_4_8_14_19_21,1.44876,2011
t120090011110,p120090,231.94,40.25,19,-3.565306639,0.9164659254754112,0.09751160685947705,7,5,1_4_8_14_19_21,0.67536,2013
t120090011110,p120090,231.94,40.25,19,-3.565306639,0.3638939881587792,0.12195351466712923,6,4,4_8_14_19_21,-0.29015,2012
t120090011108,p120090,230.11,37.81,6,-4.224459901,1.1065933717793817,0.38063063077343934,7,5,1_4_6_8_14_20,1.44876,2011
t120090011108,p120090,230.11,37.81,6,-4.224459901,0.8737960013676831,0.42107899937926496,7,5,4_6_8_14_19_20,0.67536,2013
t120090011108,p120090,230.11,37.81,6,-4.224459901,0.7495252103640455,0.33856974680244584,7,5,4_6_8_14_19_20,1.58454,2014
t120090011108,p120090,230.11,37.81,6,-4.224459901,1.1328618519594313,0.4012935150803763,8,5,4_6_8_14_19_20,1.38172,2015
t120090011108,p120090,230.11,37.81,6,-4.224459901,0.755000720716184,0.4246284501733084,6,4,1_4_6_8_20,-1.51947,2010
t120090011108,p120090,230.11,37.81,6,-4.224459901,0.760911250521968,0.4158471166786015,6,4,4_6_8_14_20,-0.29015,2012
t120090011013,p120090,233.27,42.93,4,-3.293896203,0.6224591061187998,0.5694006309350992,7,4,6_8_14_20,-1.51947,2010
t120090011013,p120090,233.27,42.93,4,-3.293896203,2.0201970003711476,1.3456686286038368,7,4,6_8_14_20,1.44876,2011
t120090011013,p120090,233.27,42.93,4,-3.293896203,0.6880984313560536,1.7085665086848798,7,4,6_8_14_20,-0.29015,2012
t120090011013,p120090,233.27,42.93,4,-3.293896203,0.28724851702516,1.0360698721676393,7,4,6_8_14_20,0.67536,2013
t120090011013,p120090,233.27,42.93,4,-3.293896203,1.0825346134547087,0.8678640493544665,7,4,6_8_14_20,1.58454,2014
t120090011012,p120090,231.98,41.85,14,-4.389755639,3.024596000503476,0.018867924505638314,6,5,1_4_6_8_20,-1.51947,2010
t120090011012,p120090,231.98,41.85,14,-4.389755639,0.7845428928689503,0.07130801687967726,6,5,1_4_6_8_20,1.44876,2011
t120090011012,p120090,231.98,41.85,14,-4.389755639,0.3608177098691065,0.050896272056608315,6,5,1_4_6_8_20,0.67536,2013
t120090011012,p120090,231.98,41.85,14,-4.389755639,0.7232055590000646,0.06317020860856992,5,4,4_6_8_20,-0.29015,2012
t120090011012,p120090,231.98,41.85,14,-4.389755639,1.7396130958553888,0.05915303135302167,6,4,1_4_6_8,1.58454,2014
t120090011012,p120090,231.98,41.85,14,-4.389755639,0.5667125127728656,0.06840485187866009,6,4,1_4_6_8,1.38172,2015
t120090011010,p120090,230.76,40.34,21,-4.321994171,0.39879516404869864,0.9185792352125816,7,6,1_6_8_14_19_20,1.44876,2011
t120090011010,p120090,230.76,40.34,21,-4.321994171,0.5189022814479921,0.6498774235661782,6,6,1_6_8_14_19_20,-0.29015,2012
t120090011010,p120090,230.76,40.34,21,-4.321994171,0.39674942991019696,0.5557068837750613,7,6,1_6_8_14_19_20,0.67536,2013
t120090011010,p120090,230.76,40.34,21,-4.321994171,1.2029504632477763,0.4359903381804085,6,5,1_6_8_19_20,-1.51947,2010
t120090011010,p120090,230.76,40.34,21,-4.321994171,1.3105642124396548,0.4000039121195312,7,5,1_6_8_14_19,1.58454,2014
t120090011010,p120090,230.76,40.34,21,-4.321994171,0.039899539492246144,0.4459609264940229,7,5,1_6_8_14_19,1.38172,2015
t120090011007,p120090,228.51,36.98,6,-4.224459901,1.39345258698738,0.14075403950046703,6,5,1_6_8_19_20_21,-0.29015,2012
t120090011007,p120090,228.51,36.98,6,-4.224459901,3.8500004210279335,0.18603600698274086,7,5,1_6_8_19_20_21,0.67536,2013
t120090011007,p120090,228.51,36.98,6,-4.224459901,1.1379148620020978,0.4625696614284717,7,5,1_6_8_19_20_21,1.58454,2014
t120090011007,p120090,228.51,36.98,6,-4.224459901,0.23883301795740575,0.4357281598304733,8,5,1_6_8_19_20_21,1.38172,2015
t120090011007,p120090,228.51,36.98,6,-4.224459901,0.7854440434257864,0.09711075444299319,6,4,1_6_19_20_21,-1.51947,2010
t120090011007,p120090,228.51,36.98,6,-4.224459901,1.0002506211934568,0.12487028712485418,6,4,1_6_19_20_21,1.44876,2011
t120090011005,p120090,226.93,35.18,20,-3.542856101,1.6024937024958053,0.35726423101664356,7,4,1_6_8_19_20,-0.29015,2012
t120090011005,p120090,226.93,35.18,20,-3.542856101,1.4706153900106262,0.2504890325763099,7,4,1_6_8_19_20,0.67536,2013
t120090011005,p120090,226.93,35.18,20,-3.542856101,0.8557666281782045,0.2879739607060556,7,4,1_6_8_19_20,1.58454,2014
t120090011005,p120090,226.93,35.18,20,-3.542856101,0.5562027586979645,0.34486873506449467,6,3,1_6_19_20,-1.51947,2010
t120090011005,p120090,226.93,35.18,20,-3.542856101,0.2000916851754992,0.4531791906412613,6,3,1_6_19_20,1.44876,2011
t120090010914,p120090,233.26,43.52,20,-3.542856101,0.5399362174725316,0.12273011894711458,8,4,4_6_14_20_21,-1.51947,2010
t120090010914,p120090,233.26,43.52,20,-3.542856101,1.5410178932933436,0.050835969285597006,8,4,4_6_14_20_21,1.44876,2011
t120090010914,p120090,233.26,43.52,20,-3.542856101,2.2237252832641916,0.053128452339969934,8,4,4_6_14_20_21,-0.29015,2012
t120090010914,p120090,233.26,43.52,20,-3.542856101,1.9251673703323466,0.07599041308179393,8,4,4_6_14_20_21,0.67536,2013
t120090010914,p120090,233.26,43.52,20,-3.542856101,0.9261061830178206,0.11664907421110259,8,4,4_6_14_20_21,1.58454,2014
t120090010912,p120090,231.33,41.86,6,-4.224459901,0.7714182572107203,0.045569620280502175,7,4,4_6_8_14_20,-1.51947,2010
t120090010912,p120090,231.33,41.86,6,-4.224459901,2.129252862935944,0.028907922894107256,7,4,4_6_8_14_20,1.44876,2011
t120090010912,p120090,231.33,41.86,6,-4.224459901,1.8977019186954465,0.04005632920920878,7,4,4_6_8_14_20,-0.29015,2012
t120090010912,p120090,231.33,41.86,6,-4.224459901,1.4047357023497458,0.052418451863124764,7,4,4_6_8_14_20,0.67536,2013
t120090010912,p120090,231.33,41.86,6,-4.224459901,0.8527174158635851,0.0814210464981454,7,4,4_6_8_14_20,1.58454,2014
t120090010912,p120090,231.33,41.86,6,-4.224459901,0.14274109435194385,0.08171499339010813,6,4,4_6_8_14_20,1.38172,2015
t120090010910,p120090,230.15,40.24,1,-4.507159416,0.20828712873079988,0.23609653730391988,7,4,6_8_20_21,-1.51947,2010
t120090010910,p120090,230.15,40.24,1,-4.507159416,1.375438666549673,0.09944751380977966,7,4,6_8_20_21,1.44876,2011
t120090010910,p120090,230.15,40.24,1,-4.507159416,1.6891633276392348,0.11787701096960765,7,4,6_8_20_21,-0.29015,2012
t120090010910,p120090,230.15,40.24,1,-4.507159416,1.4887322808966006,0.1635462337847803,7,4,6_8_20_21,0.67536,2013
t120090010910,p120090,230.15,40.24,1,-4.507159416,2.207866602632811,0.25255625314578173,7,3,6_8_21,1.58454,2014
t120090010910,p120090,230.15,40.24,1,-4.507159416,1.1494633422018803,0.3212593798856365,7,3,6_8_21,1.38172,2015
t120090010909,p120090,229.58,39.36,6,-4.224459901,1.3300446416057514,0.10219594597292106,8,4,1_6_8_19_21,-1.51947,2010
t120090010909,p120090,229.58,39.36,6,-4.224459901,2.311039755751,0.17783266441301854,8,4,1_6_8_19_21,1.44876,2011
t120090010909,p120090,229.58,39.36,6,-4.224459901,0.7364832891624481,0.38417391301613607,7,4,1_6_8_19_21,-0.29015,2012
t120090010909,p120090,229.58,39.36,6,-4.224459901,1.15916446904726,0.35102724815169595,7,4,1_6_8_19_21,0.67536,2013
t120090010909,p120090,229.58,39.36,6,-4.224459901,0.6474874862065216,0.3655314563013735,7,4,1_6_8_19_21,1.58454,2014
t120090010909,p120090,229.58,39.36,6,-4.224459901,1.288399336699503,0.29475769784150174,8,4,1_6_8_19_21,1.38172,2015
t120090010908,p120090,228.5,37.62,19,-3.565306639,1.4918534488413298,0.0401337792874758,7,4,1_6_8_19_21,-1.51947,2010
t120090010908,p120090,228.5,37.62,19,-3.565306639,0.3747592222530262,0.09315589350851017,7,4,1_6_8_19_21,1.44876,2011
t120090010908,p120090,228.5,37.62,19,-3.565306639,1.29166479783965,0.0872981230941621,6,3,6_8_19_21,-0.29015,2012
t120090010908,p120090,228.5,37.62,19,-3.565306639,0.583837020169144,0.08101638209224243,6,3,6_8_19_21,0.67536,2013
t120090010908,p120090,228.5,37.62,19,-3.565306639,2.337580924673685,0.05187392891249202,6,3,6_8_19_21,1.58454,2014
t120090010908,p120090,228.5,37.62,19,-3.565306639,1.060433776554724,0.06977182064003612,7,3,6_8_19_21,1.38172,2015
t120090010813,p120090,231.92,43.2,20,-3.542856101,1.6354468884874303,0.07302231236140919,7,5,4_6_8_14_20_21,1.44876,2011
t120090010813,p120090,231.92,43.2,20,-3.542856101,1.4506006388671528,0.1265972862632929,7,5,4_6_8_14_20_21,-0.29015,2012
t120090010813,p120090,231.92,43.2,20,-3.542856101,0.6011366813583355,0.15055467505638404,7,5,4_6_8_14_20_21,0.67536,2013
t120090010813,p120090,231.92,43.2,20,-3.542856101,0.859967970560188,0.17702254108467644,7,5,4_6_8_14_20_21,1.58454,2014
t120090010813,p120090,231.92,43.2,20,-3.542856101,0.7387779535637155,0.08231292520895636,6,4,4_6_8_20_21,-1.51947,2010
t120090010810,p120090,229.52,40.06,6,-4.224459901,0.2518519828712818,0.25454545450937693,8,4,1_6_8_20_21,-1.51947,2010
t120090010810,p120090,229.52,40.06,6,-4.224459901,1.7345430083341578,0.26178010467452284,6,4,1_6_8_20_21,1.44876,2011
t120090010810,p120090,229.52,40.06,6,-4.224459901,1.7780649294751425,0.2656163626385832,7,4,1_6_8_20_21,-0.29015,2012
t120090010810,p120090,229.52,40.06,6,-4.224459901,0.6033377608191691,0.3876354102049976,8,4,1_6_8_20_21,0.67536,2013
t120090010810,p120090,229.52,40.06,6,-4.224459901,0.7125209464002306,0.32281928841387675,7,3,1_6_8_21,1.58454,2014
t120090010808,p120090,227.93,37.39,19,-3.565306639,0.19285456427888248,0.0781860828365407,7,6,1_4_6_8_14_19_21,-1.51947,2010
t120090010808,p120090,227.93,37.39,19,-3.565306639,2.100999582601467,0.050442236183045025,7,6,1_4_6_8_14_19_21,0.67536,2013
t120090010808,p120090,227.93,37.39,19,-3.565306639,1.5660339915493877,0.0729390509373752,7,6,1_4_6_8_14_19_21,1.58454,2014
t120090010808,p120090,227.93,37.39,19,-3.565306639,0.9043394558767867,0.07524027960371553,7,6,1_4_6_8_14_19_21,1.38172,2015
t120090010808,p120090,227.93,37.39,19,-3.565306639,0.22110858993775928,0.06366723262068365,6,5,4_6_8_14_19_21,1.44876,2011
t120090010808,p120090,227.93,37.39,19,-3.565306639,0.7911448537257028,0.05918889294502495,6,5,4_6_8_14_19_21,-0.29015,2012
t120090010806,p120090,226.93,35.95,14,-4.389755639,0.2815045770075569,0.08593517690100222,7,5,1_8_14_19_20_21,-0.29015,2012
t120090010806,p120090,226.93,35.95,14,-4.389755639,1.8548290938796215,0.03925726558685468,7,5,1_8_14_19_20_21,0.67536,2013
t120090010806,p120090,226.93,35.95,14,-4.389755639,1.492376793570445,0.03676270354986554,7,5,1_8_14_19_20_21,1.58454,2014
t120090010806,p120090,226.93,35.95,14,-4.389755639,6.211915306561371,0.005006257895871936,6,4,1_14_19_20_21,-1.51947,2010
t120090010806,p120090,226.93,35.95,14,-4.389755639,3.0803141169886223,0.02462311557628186,6,4,1_14_19_20_21,1.44876,2011
t120090010805,p120090,225.95,35.02,20,-3.542856101,1.5869013023801606,0.19163093306454723,7,6,1_4_6_8_14_19_20,-0.29015,2012
t120090010805,p120090,225.95,35.02,20,-3.542856101,0.8858502304251616,0.3001569236678431,8,6,1_4_6_8_14_19_20,0.67536,2013
t120090010805,p120090,225.95,35.02,20,-3.542856101,0.7081606879144305,0.32791214722557027,8,6,1_4_6_8_14_19_20,1.58454,2014
t120090010805,p120090,225.95,35.02,20,-3.542856101,1.0480831051470083,0.39130434786459706,6,5,1_4_6_14_19_20,-1.51947,2010
